# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.205339	0.412384	0.460678	63.529785	0.0	-0.472749	0.472749	-90.0	0.205339	0.412384	0.460678	63.529785	261177.918443
2.0	1.0	0.0	0.0	0.0	-90.0	0.342845	-0.076939	0.351372	-12.648409	0.0	-0.352029	0.352029	-90.0	0.342845	-0.076939	0.351372	-12.648409	261176.457553
3.0	1.0	0.0	0.0	0.0	-90.0	0.591325	0.04337	0.592913	4.194782	0.0	-0.665989	0.665989	-90.0	0.591325	0.04337	0.592913	4.194782	261175.030779
4.0	1.0	0.0	0.0	0.0	-90.0	0.544916	0.059786	0.548185	6.261176	0.0	0.528522	0.528522	90.0	0.558365	0.06531	0.562171	6.671402	261173.596589
5.0	1.0	0.0	0.0	0.0	-90.0	0.511881	0.062268	0.515655	6.935741	0.0	0.313514	0.313514	90.0	0.511881	0.062268	0.515655	6.935741	261172.1659
6.0	1.0	0.0	0.0	0.0	-90.0	0.527045	0.06785	0.531394	7.335696	0.0	-0.010279	0.010279	-90.0	0.527045	0.06785	0.531394	7.335696	261170.726156
7.0	1.0	0.0	0.0	0.0	-90.0	0.531749	0.05012	0.534105	5.384517	0.0	0.178407	0.178407	90.0	0.531749	0.05012	0.534105	5.384517	261169.306334
8.0	1.0	0.0	0.0	0.0	-90.0	0.533392	0.042686	0.535097	4.57553	0.0	-0.109651	0.109651	-90.0	0.533392	0.042686	0.535097	4.575531	261167.864896
9.0	1.0	0.0	0.0	0.0	-90.0	0.535347	0.034941	0.536486	3.734293	0.0	-0.005052	0.005052	-90.0	0.535347	0.034941	0.536486	3.734293	261166.390135
10.0	1.0	0.0	0.0	0.0	-90.0	0.536107	0.028668	0.536873	3.060895	0.0	-0.0235	0.0235	-90.0	0.536107	0.028668	0.536873	3.060895	261164.950925
11.0	1.0	0.0	0.0	0.0	-90.0	0.53579	0.023672	0.536312	2.529799	0.0	0.010826	0.010826	90.0	0.53579	0.023672	0.536312	2.529799	261163.526101
12.0	1.0	0.0	0.0	0.0	-90.0	0.535709	0.019417	0.53606	2.07585	0.0	-0.003523	0.003523	-90.0	0.535709	0.019417	0.53606	2.07585	261162.105233
13.0	1.0	0.0	0.0	0.0	-90.0	0.535148	0.015742	0.53538	1.684987	0.0	0.008646	0.008646	90.0	0.535165	0.015721	0.535396	1.682622	261160.666731
14.0	1.0	0.0	0.0	0.0	-90.0	0.534556	0.012598	0.534704	1.350073	0.0	0.005154	0.005154	90.0	0.534573	0.012584	0.534721	1.348532	261159.234767
15.0	1.0	0.0	0.0	0.0	-90.0	0.533817	0.009951	0.53391	1.06794	0.0	-0.000259	0.000259	-90.0	0.533817	0.009951	0.53391	1.06794	261157.782203
16.0	1.0	0.0	0.0	0.0	-90.0	0.533495	0.007268	0.533545	0.780564	0.0	0.001301	0.001301	90.0	0.533494	0.007248	0.533544	0.778323	261156.361692
17.0	1.0	0.0	0.0	0.0	-90.0	0.532562	0.004843	0.532584	0.521047	0.0	0.002056	0.002056	90.0	0.532562	0.004843	0.532584	0.521047	261154.942214
18.0	1.0	0.0	0.0	0.0	-90.0	0.532009	0.003396	0.53202	0.365703	0.0	0.002015	0.002015	90.0	0.532009	0.003396	0.53202	0.365703	261153.506253
