# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	97.038578	0.0	2.447502	2.447502	90.0	0.392871	-2.308614	2.341804	-80.342139	4406.710254
2.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-21.471484	0.0	2.019755	2.019755	90.0	-1.549492	0.656314	1.682758	157.044087	4405.287302
3.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	16.552242	0.0	2.079764	2.079764	90.0	-1.281503	-0.43555	1.353497	-161.228418	4403.834704
4.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	178.313616	0.0	2.61093	2.61093	90.0	1.50336	0.255554	1.524926	9.647413	4402.420167
5.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	140.905021	0.0	2.507837	2.507837	90.0	0.991228	-0.505465	1.112667	-27.018767	4401.000151
6.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-89.817769	0.0	2.363306	2.363306	90.0	0.19878	0.569617	0.603306	70.76248	4399.587009
7.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-96.791324	0.0	2.375262	2.375262	90.0	0.259551	0.460651	0.52874	60.601214	4398.121767
8.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-46.817907	0.0	2.349046	2.349046	90.0	0.087994	0.145439	0.169986	58.825001	4396.694199
9.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-157.466878	0.0	2.397961	2.397961	90.0	0.34102	0.036928	0.343013	6.18028	4395.256225
10.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-168.052088	0.0	2.383159	2.383159	90.0	0.260763	0.050351	0.26558	10.928889	4393.831326
11.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	62.670092	0.0	2.374572	2.374572	90.0	0.197205	-0.05845	0.205685	-16.509388	4392.381795
12.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	63.29886	0.0	2.374491	2.374491	90.0	0.197555	-0.040222	0.201608	-11.508059	4390.943347
13.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-34.540154	0.0	2.377876	2.377876	90.0	0.224057	-0.034038	0.226628	-8.638025	4389.50929
14.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	134.908275	0.0	2.377282	2.377282	90.0	0.209057	-0.035933	0.212123	-9.752668	4388.072724
15.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	64.575892	0.0	2.376276	2.376276	90.0	0.20191	-0.029567	0.204064	-8.331016	4386.627379
16.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	44.539308	0.0	2.377195	2.377195	90.0	0.204367	-0.033414	0.20708	-9.285581	4385.206945
17.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	179.375941	0.0	2.377374	2.377374	90.0	0.203057	-0.035536	0.206143	-9.926501	4383.738469
18.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	52.663896	0.0	2.377072	2.377072	90.0	0.199252	-0.035545	0.202398	-10.114771	4382.303318
19.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	122.936579	0.0	2.37703	2.37703	90.0	0.198209	-0.035874	0.201429	-10.258855	4380.860493
20.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	90.480169	0.0	2.377781	2.377781	90.0	0.197693	-0.035964	0.200938	-10.310389	4379.41527
21.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-37.002045	0.0	2.378528	2.378528	90.0	0.197037	-0.036681	0.200422	-10.545613	4377.980488
22.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	58.607342	0.0	2.380112	2.380112	90.0	0.194227	-0.036892	0.1977	-10.754934	4376.537008
23.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	22.292699	0.0	2.373833	2.373833	90.0	0.193042	-0.037429	0.196637	-10.973053	4375.125229
