# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.476728	0.184698	0.511257	21.177783	0.0	0.531066	0.531066	90.0	0.476728	0.184698	0.511257	21.177783	260849.530387
2.0	1.0	0.0	0.0	0.0	-90.0	0.175685	0.16385	0.240233	43.003756	0.0	-0.188076	0.188076	-90.0	0.175685	0.16385	0.240233	43.003756	260848.089674
3.0	1.0	0.0	0.0	0.0	-90.0	0.2691	0.018893	0.269762	4.016019	0.0	0.149929	0.149929	90.0	0.2691	0.018893	0.269762	4.016019	260846.655214
4.0	1.0	0.0	0.0	0.0	-90.0	0.337029	0.013928	0.337316	2.366511	0.0	-0.275333	0.275333	-90.0	0.337029	0.013928	0.337316	2.366511	260845.220388
5.0	1.0	0.0	0.0	0.0	-90.0	0.350135	0.042556	0.352712	6.929827	0.0	-0.089114	0.089114	-90.0	0.345823	0.040931	0.348237	6.749977	260843.78111
6.0	1.0	0.0	0.0	0.0	-90.0	0.362834	0.031341	0.364186	4.936925	0.0	-0.05694	0.05694	-90.0	0.362834	0.031341	0.364186	4.936925	260842.342725
7.0	1.0	0.0	0.0	0.0	-90.0	0.362229	0.022453	0.362924	3.547034	0.0	-0.103129	0.103129	-90.0	0.362057	0.021467	0.362693	3.393216	260840.912924
8.0	1.0	0.0	0.0	0.0	-90.0	0.363553	0.017141	0.363957	2.699384	0.0	0.050183	0.050183	90.0	0.363553	0.017141	0.363957	2.699384	260839.453111
9.0	1.0	0.0	0.0	0.0	-90.0	0.363222	0.01291	0.363451	2.035581	0.0	-0.03465	0.03465	-90.0	0.363222	0.01291	0.363451	2.035581	260838.024218
10.0	1.0	0.0	0.0	0.0	-90.0	0.363043	0.009728	0.363173	1.53491	0.0	0.010819	0.010819	90.0	0.363043	0.009728	0.363173	1.53491	260836.570816
