# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.213838	0.261818	0.338046	50.760086	0.0	0.35168	0.35168	90.0	0.213838	0.261818	0.338046	50.760086	328516.553131
2.0	1.0	0.0	0.0	0.0	-90.0	0.105177	0.171523	0.201203	58.483607	0.0	-0.161262	0.161262	-90.0	0.105177	0.171523	0.201203	58.483607	328515.130969
3.0	1.0	0.0	0.0	0.0	-90.0	0.28339	0.029858	0.284959	6.014579	0.0	0.300593	0.300593	90.0	0.28339	0.029858	0.284959	6.014579	328513.673905
4.0	1.0	0.0	0.0	0.0	-90.0	0.316676	0.072525	0.324875	12.899358	0.0	-0.308777	0.308777	-90.0	0.316676	0.072525	0.324875	12.899358	328512.213317
5.0	1.0	0.0	0.0	0.0	-90.0	0.312095	0.070665	0.319995	12.757831	0.0	-0.217652	0.217652	-90.0	0.312095	0.070665	0.319995	12.757831	328510.778748
6.0	1.0	0.0	0.0	0.0	-90.0	0.320029	0.06369	0.326305	11.255482	0.0	0.157111	0.157111	90.0	0.320029	0.06369	0.326305	11.255482	328509.309482
7.0	1.0	0.0	0.0	0.0	-90.0	0.319014	0.054176	0.323581	9.638235	0.0	0.116056	0.116056	90.0	0.319014	0.054176	0.323581	9.638235	328507.878023
8.0	1.0	0.0	0.0	0.0	-90.0	0.324512	0.047941	0.328034	8.403645	0.0	0.059346	0.059346	90.0	0.324473	0.047657	0.327954	8.355544	328506.437697
9.0	1.0	0.0	0.0	0.0	-90.0	0.326123	0.04151	0.328754	7.253859	0.0	0.053476	0.053476	90.0	0.326123	0.04151	0.328754	7.253859	328504.983415
10.0	1.0	0.0	0.0	0.0	-90.0	0.327644	0.036419	0.329661	6.342599	0.0	0.019054	0.019054	90.0	0.327644	0.036419	0.329661	6.342599	328503.541292
11.0	1.0	0.0	0.0	0.0	-90.0	0.328351	0.032027	0.329909	5.571028	0.0	0.022239	0.022239	90.0	0.328351	0.032027	0.329909	5.571028	328502.102404
12.0	1.0	0.0	0.0	0.0	-90.0	0.328754	0.028409	0.329979	4.938934	0.0	0.00273	0.00273	90.0	0.328754	0.028409	0.329979	4.938934	328500.647812
13.0	1.0	0.0	0.0	0.0	-90.0	0.329067	0.025273	0.330036	4.391872	0.0	-0.000871	0.000871	-90.0	0.329067	0.025273	0.330036	4.391872	328499.178846
14.0	1.0	0.0	0.0	0.0	-90.0	0.329149	0.022624	0.329925	3.932059	0.0	0.00239	0.00239	90.0	0.329149	0.022624	0.329925	3.932059	328497.777337
15.0	1.0	0.0	0.0	0.0	-90.0	0.329252	0.020331	0.329879	3.533542	0.0	0.002242	0.002242	90.0	0.329252	0.020331	0.329879	3.533542	328496.27525
16.0	1.0	0.0	0.0	0.0	-90.0	0.329098	0.018147	0.329598	3.156249	0.0	0.002625	0.002625	90.0	0.329099	0.018148	0.329599	3.156306	328494.842139
17.0	1.0	0.0	0.0	0.0	-90.0	0.328948	0.016365	0.329355	2.848133	0.0	0.002147	0.002147	90.0	0.328948	0.016365	0.329355	2.848133	328493.41029
18.0	1.0	0.0	0.0	0.0	-90.0	0.328923	0.014692	0.329251	2.55753	0.0	0.002268	0.002268	90.0	0.328923	0.014692	0.329251	2.55753	328491.969013
19.0	1.0	0.0	0.0	0.0	-90.0	0.328735	0.013298	0.329004	2.316542	0.0	0.002087	0.002087	90.0	0.328735	0.013298	0.329004	2.316542	328490.508232
20.0	1.0	0.0	0.0	0.0	-90.0	0.32859	0.011918	0.328806	2.077234	0.0	0.002135	0.002135	90.0	0.32859	0.011918	0.328806	2.077234	328489.079992
21.0	1.0	0.0	0.0	0.0	-90.0	0.32833	0.010748	0.328506	1.874975	0.0	0.002563	0.002563	90.0	0.32833	0.010748	0.328506	1.874975	328487.626349
22.0	1.0	0.0	0.0	0.0	-90.0	0.328085	0.009688	0.328228	1.691421	0.0	0.00215	0.00215	90.0	0.328085	0.009688	0.328228	1.691421	328486.206638
23.0	1.0	0.0	0.0	0.0	-90.0	0.327868	0.00872	0.327984	1.523467	0.0	0.002305	0.002305	90.0	0.327868	0.00872	0.327984	1.523467	328484.754637
24.0	1.0	0.0	0.0	0.0	-90.0	0.327673	0.007855	0.327768	1.373273	0.0	0.001908	0.001908	90.0	0.327678	0.007857	0.327772	1.373638	328483.33938
25.0	1.0	0.0	0.0	0.0	-90.0	0.327405	0.00695	0.327479	1.21599	0.0	0.002524	0.002524	90.0	0.327402	0.006954	0.327476	1.216715	328481.906945
26.0	1.0	0.0	0.0	0.0	-90.0	0.327272	0.006219	0.327331	1.088631	0.0	0.002149	0.002149	90.0	0.327272	0.006219	0.327331	1.088631	328480.436033
27.0	1.0	0.0	0.0	0.0	-90.0	0.326993	0.005581	0.32704	0.977848	0.0	0.002569	0.002569	90.0	0.326993	0.005581	0.32704	0.977848	328478.998949
28.0	1.0	0.0	0.0	0.0	-90.0	0.326868	0.004933	0.326905	0.864646	0.0	0.002329	0.002329	90.0	0.326868	0.004933	0.326905	0.864646	328477.559298
29.0	1.0	0.0	0.0	0.0	-90.0	0.326666	0.004318	0.326695	0.757237	0.0	0.002433	0.002433	90.0	0.326666	0.004318	0.326695	0.757237	328476.117431
