# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.045218	0.02538	0.051853	29.30446	0.0	-0.0081	0.0081	-90.0	0.045218	0.02538	0.051853	29.30446	329146.772
2.0	1.0	0.0	0.0	0.0	-90.0	0.434095	-0.028287	0.435016	-3.72833	0.0	0.477453	0.477453	90.0	0.460257	-0.027333	0.461068	-3.398601	329145.369571
3.0	1.0	0.0	0.0	0.0	-90.0	0.528816	0.227142	0.575534	23.244954	0.0	0.60168	0.60168	90.0	0.528816	0.227142	0.575534	23.244954	329143.924868
4.0	1.0	0.0	0.0	0.0	-90.0	0.494991	0.160585	0.520388	17.974132	0.0	-0.38569	0.38569	-90.0	0.494991	0.160585	0.520388	17.974132	329142.477783
5.0	1.0	0.0	0.0	0.0	-90.0	0.498535	0.092488	0.507042	10.509954	0.0	-0.352923	0.352923	-90.0	0.504394	0.095214	0.513302	10.689906	329141.040809
6.0	1.0	0.0	0.0	0.0	-90.0	0.495849	0.077559	0.501879	8.889912	0.0	0.245586	0.245586	90.0	0.495849	0.077559	0.501879	8.889912	329139.608817
7.0	1.0	0.0	0.0	0.0	-90.0	0.501062	0.068271	0.505692	7.758901	0.0	0.019202	0.019202	90.0	0.501062	0.068271	0.505692	7.758901	329138.167112
8.0	1.0	0.0	0.0	0.0	-90.0	0.504359	0.056797	0.507547	6.42513	0.0	0.077162	0.077162	90.0	0.504359	0.056797	0.507547	6.42513	329136.753338
9.0	1.0	0.0	0.0	0.0	-90.0	0.504965	0.048022	0.507244	5.432455	0.0	0.007655	0.007655	90.0	0.505214	0.047903	0.50748	5.416437	329135.297133
10.0	1.0	0.0	0.0	0.0	-90.0	0.50601	0.040806	0.507653	4.610542	0.0	-0.025788	0.025788	-90.0	0.50601	0.040806	0.507653	4.610542	329133.890578
11.0	1.0	0.0	0.0	0.0	-90.0	0.506144	0.0346	0.507325	3.910619	0.0	-0.008615	0.008615	-90.0	0.506144	0.0346	0.507325	3.910619	329132.429342
12.0	1.0	0.0	0.0	0.0	-90.0	0.506058	0.029608	0.506923	3.348343	0.0	0.001189	0.001189	90.0	0.506011	0.029592	0.506875	3.346895	329130.996923
13.0	1.0	0.0	0.0	0.0	-90.0	0.505762	0.025164	0.506388	2.848423	0.0	-0.001101	0.001101	-90.0	0.505751	0.025144	0.506376	2.846208	329129.486341
14.0	1.0	0.0	0.0	0.0	-90.0	0.505215	0.021514	0.505673	2.438394	0.0	-0.001953	0.001953	-90.0	0.505215	0.021514	0.505673	2.438394	329128.053928
15.0	1.0	0.0	0.0	0.0	-90.0	0.504583	0.018338	0.504916	2.081346	0.0	0.002138	0.002138	90.0	0.504583	0.018338	0.504916	2.081346	329126.609037
16.0	1.0	0.0	0.0	0.0	-90.0	0.504207	0.015101	0.504433	1.715538	0.0	0.002646	0.002646	90.0	0.504171	0.015079	0.504397	1.713167	329125.180938
17.0	1.0	0.0	0.0	0.0	-90.0	0.503126	0.012691	0.503286	1.444925	0.0	0.002104	0.002104	90.0	0.503134	0.012675	0.503294	1.44307	329123.728477
18.0	1.0	0.0	0.0	0.0	-90.0	0.502711	0.010413	0.502819	1.186692	0.0	0.001849	0.001849	90.0	0.502711	0.010413	0.502819	1.186692	329122.282551
19.0	1.0	0.0	0.0	0.0	-90.0	0.502087	0.008768	0.502164	1.000508	0.0	0.002486	0.002486	90.0	0.502087	0.008768	0.502164	1.000508	329120.842361
20.0	1.0	0.0	0.0	0.0	-90.0	0.501348	0.007028	0.501398	0.803138	0.0	0.001816	0.001816	90.0	0.501348	0.007028	0.501398	0.803138	329119.40658
21.0	1.0	0.0	0.0	0.0	-90.0	0.500821	0.005449	0.50085	0.623341	0.0	0.002156	0.002156	90.0	0.500813	0.005448	0.500842	0.623205	329117.974723
22.0	1.0	0.0	0.0	0.0	-90.0	0.500167	0.004022	0.500184	0.460725	0.0	0.002048	0.002048	90.0	0.500167	0.004022	0.500184	0.460725	329116.549005
