# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.681221	-0.511036	0.851599	-36.876391	0.0	-0.886496	0.886496	-90.0	0.681221	-0.511036	0.851599	-36.876391	340524.318107
2.0	1.0	0.0	0.0	0.0	-90.0	1.038484	0.316112	1.08553	16.930139	0.0	1.199844	1.199844	90.0	1.038484	0.316112	1.08553	16.930139	340522.882197
3.0	1.0	0.0	0.0	0.0	-90.0	0.840835	0.333841	0.904684	21.654796	0.0	0.850745	0.850745	90.0	0.840835	0.333841	0.904684	21.654796	340521.455736
4.0	1.0	0.0	0.0	0.0	-90.0	0.801519	0.03623	0.802338	2.588103	0.0	-0.751774	0.751774	-90.0	0.801519	0.03623	0.802338	2.588103	340520.045269
5.0	1.0	0.0	0.0	0.0	-90.0	0.747017	0.005161	0.747035	0.395865	0.0	-0.554866	0.554866	-90.0	0.747017	0.005161	0.747035	0.395865	340518.613095
6.0	1.0	0.0	0.0	0.0	-90.0	0.707412	0.033745	0.708216	2.731086	0.0	0.236732	0.236732	90.0	0.707412	0.033745	0.708216	2.731086	340517.185506
7.0	1.0	0.0	0.0	0.0	-90.0	0.715628	0.005641	0.715651	0.451647	0.0	-0.194996	0.194996	-90.0	0.715628	0.005641	0.715651	0.451647	340515.755875
8.0	1.0	0.0	0.0	0.0	-90.0	0.706137	-0.000808	0.706138	-0.065534	0.0	0.057333	0.057333	90.0	0.706137	-0.000808	0.706138	-0.065534	340514.322908
9.0	1.0	0.0	0.0	0.0	-90.0	0.700605	-0.012382	0.700715	-1.012465	0.0	-0.074049	0.074049	-90.0	0.700605	-0.012382	0.700715	-1.012465	340512.868346
10.0	1.0	0.0	0.0	0.0	-90.0	0.693534	-0.019116	0.693798	-1.57884	0.0	-0.047298	0.047298	-90.0	0.693534	-0.019116	0.693798	-1.57884	340511.469558
11.0	1.0	0.0	0.0	0.0	-90.0	0.686766	-0.024095	0.687189	-2.009404	0.0	0.018872	0.018872	90.0	0.686766	-0.024095	0.687189	-2.009404	340510.017471
12.0	1.0	0.0	0.0	0.0	-90.0	0.679711	-0.03073	0.680406	-2.588603	0.0	0.002712	0.002712	90.0	0.679711	-0.03073	0.680406	-2.588603	340508.595889
13.0	1.0	0.0	0.0	0.0	-90.0	0.67443	-0.035042	0.67534	-2.974265	0.0	0.002045	0.002045	90.0	0.67443	-0.035042	0.67534	-2.974265	340507.178228
14.0	1.0	0.0	0.0	0.0	-90.0	0.668834	-0.037551	0.669888	-3.213399	0.0	0.000525	0.000525	90.0	0.668834	-0.037551	0.669888	-3.213399	340505.72933
15.0	1.0	0.0	0.0	0.0	-90.0	0.664096	-0.040681	0.665341	-3.505449	0.0	0.001718	0.001718	90.0	0.664096	-0.040681	0.665341	-3.505449	340504.284091
16.0	1.0	0.0	0.0	0.0	-90.0	0.659093	-0.041147	0.660376	-3.572289	0.0	0.001478	0.001478	90.0	0.659093	-0.041147	0.660376	-3.572289	340502.870409
17.0	1.0	0.0	0.0	0.0	-90.0	0.655413	-0.043058	0.656826	-3.758666	0.0	0.001413	0.001413	90.0	0.655413	-0.043058	0.656826	-3.758666	340501.413382
18.0	1.0	0.0	0.0	0.0	-90.0	0.651014	-0.045295	0.652588	-3.980002	0.0	0.001748	0.001748	90.0	0.651014	-0.045295	0.652588	-3.980002	340499.984374
19.0	1.0	0.0	0.0	0.0	-90.0	0.647818	-0.047844	0.649582	-4.223851	0.0	0.002066	0.002066	90.0	0.647818	-0.047844	0.649582	-4.223851	340498.546701
20.0	1.0	0.0	0.0	0.0	-90.0	0.644389	-0.048829	0.646237	-4.333345	0.0	0.001836	0.001836	90.0	0.644389	-0.048829	0.646237	-4.333345	340497.103642
21.0	1.0	0.0	0.0	0.0	-90.0	0.641206	-0.049868	0.643142	-4.447058	0.0	0.001356	0.001356	90.0	0.641206	-0.049868	0.643142	-4.447058	340495.669032
22.0	1.0	0.0	0.0	0.0	-90.0	0.638128	-0.051041	0.640166	-4.573118	0.0	0.00228	0.00228	90.0	0.638128	-0.051041	0.640166	-4.573118	340494.254635
23.0	1.0	0.0	0.0	0.0	-90.0	0.635106	-0.051555	0.637195	-4.640824	0.0	0.001793	0.001793	90.0	0.635106	-0.051555	0.637195	-4.640824	340492.808161
24.0	1.0	0.0	0.0	0.0	-90.0	0.633887	-0.051629	0.635986	-4.656356	0.0	-0.001806	0.001806	-90.0	0.633887	-0.051629	0.635986	-4.656356	340491.294219
25.0	1.0	0.0	0.0	0.0	-90.0	0.6289	-0.053259	0.631151	-4.840567	0.0	0.000644	0.000644	90.0	0.6289	-0.053259	0.631151	-4.840567	340489.857156
26.0	1.0	0.0	0.0	0.0	-90.0	0.628734	-0.052316	0.630907	-4.756528	0.0	-0.000201	0.000201	-90.0	0.628734	-0.052316	0.630907	-4.756528	340488.408624
27.0	1.0	0.0	0.0	0.0	-90.0	0.625239	-0.05359	0.627532	-4.89896	0.0	0.003546	0.003546	90.0	0.625239	-0.05359	0.627532	-4.89896	340486.97702
28.0	1.0	0.0	0.0	0.0	-90.0	0.623566	-0.054243	0.625921	-4.971507	0.0	0.001293	0.001293	90.0	0.623612	-0.054263	0.625968	-4.973036	340485.537991
29.0	1.0	0.0	0.0	0.0	-90.0	0.622018	-0.054549	0.624405	-5.011828	0.0	0.005514	0.005514	90.0	0.622018	-0.054549	0.624405	-5.011828	340484.11583
