# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.052806	0.966824	0.968265	86.873754	0.0	0.997873	0.997873	90.0	0.052806	0.966824	0.968265	86.873754	352799.044126
2.0	1.0	0.0	0.0	0.0	-90.0	1.208323	-0.364498	1.262103	-16.786257	0.0	1.46553	1.46553	90.0	1.208323	-0.364498	1.262103	-16.786257	352797.594558
3.0	1.0	0.0	0.0	0.0	-90.0	1.171574	0.185682	1.186197	9.005849	0.0	1.48556	1.48556	90.0	1.171574	0.185682	1.186197	9.005849	352796.16694
4.0	1.0	0.0	0.0	0.0	-90.0	0.234638	-0.054792	0.240951	-13.144003	0.0	0.169947	0.169947	90.0	0.241815	-0.092277	0.258823	-20.886877	352794.743455
5.0	1.0	0.0	0.0	0.0	-90.0	0.303566	0.056686	0.308813	10.577231	0.0	0.329425	0.329425	90.0	0.288206	0.012668	0.288484	2.516773	352793.299373
6.0	1.0	0.0	0.0	0.0	-90.0	0.621356	-0.172513	0.644859	-15.516728	0.0	0.870776	0.870776	90.0	0.621356	-0.172513	0.644859	-15.516728	352791.885313
7.0	1.0	0.0	0.0	0.0	-90.0	0.472719	-0.096805	0.48253	-11.573232	0.0	0.644776	0.644776	90.0	0.472719	-0.096805	0.48253	-11.573232	352790.439071
8.0	1.0	0.0	0.0	0.0	-90.0	0.61385	-0.021253	0.614217	-1.982889	0.0	0.861949	0.861949	90.0	0.61385	-0.021253	0.614217	-1.982889	352788.994415
9.0	1.0	0.0	0.0	0.0	-90.0	0.558797	-0.062465	0.562278	-6.378326	0.0	0.788484	0.788484	90.0	0.558797	-0.062465	0.562278	-6.378326	352787.536445
10.0	1.0	0.0	0.0	0.0	-90.0	0.534567	-0.038412	0.535946	-4.110003	0.0	0.771686	0.771686	90.0	0.541544	-0.040291	0.543041	-4.254996	352786.120865
11.0	1.0	0.0	0.0	0.0	-90.0	0.52908	-0.046166	0.53109	-4.986871	0.0	0.760976	0.760976	90.0	0.52908	-0.046166	0.53109	-4.986871	352784.633337
12.0	1.0	0.0	0.0	0.0	-90.0	0.523692	-0.041069	0.5253	-4.484066	0.0	0.762955	0.762955	90.0	0.523692	-0.041069	0.5253	-4.484066	352783.185345
13.0	1.0	0.0	0.0	0.0	-90.0	0.513515	-0.044432	0.515434	-4.945255	0.0	0.752555	0.752555	90.0	0.513515	-0.044432	0.515434	-4.945255	352781.714027
14.0	1.0	0.0	0.0	0.0	-90.0	0.510622	-0.048459	0.512916	-5.421292	0.0	0.754579	0.754579	90.0	0.510622	-0.048459	0.512916	-5.421292	352780.254132
