# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.343388	-0.548778	0.647358	-57.964479	0.0	0.655476	0.655476	90.0	0.343388	-0.548778	0.647358	-57.964479	330762.173064
2.0	1.0	0.0	0.0	0.0	-90.0	1.79775	-0.555217	1.881534	-17.162789	0.0	-2.112828	2.112828	-90.0	1.79775	-0.555217	1.881534	-17.162789	330760.735363
3.0	1.0	0.0	0.0	0.0	-90.0	1.625922	-0.18761	1.63671	-6.58208	0.0	-1.815554	1.815554	-90.0	1.625922	-0.18761	1.63671	-6.58208	330759.323243
4.0	1.0	0.0	0.0	0.0	-90.0	1.424077	0.032258	1.424442	1.297615	0.0	0.986039	0.986039	90.0	1.424077	0.032258	1.424442	1.297615	330757.859727
5.0	1.0	0.0	0.0	0.0	-90.0	1.385881	-0.086314	1.388566	-3.563818	0.0	0.930428	0.930428	90.0	1.385881	-0.086314	1.388566	-3.563818	330756.433451
6.0	1.0	0.0	0.0	0.0	-90.0	1.348123	-0.095148	1.351477	-4.037136	0.0	-0.600419	0.600419	-90.0	1.348123	-0.095148	1.351477	-4.037136	330754.973343
7.0	1.0	0.0	0.0	0.0	-90.0	1.340049	-0.092449	1.343234	-3.946528	0.0	-0.411549	0.411549	-90.0	1.340049	-0.092449	1.343234	-3.946528	330753.515226
8.0	1.0	0.0	0.0	0.0	-90.0	1.335421	-0.109994	1.339943	-4.708622	0.0	-0.001495	0.001495	-90.0	1.335421	-0.109994	1.339943	-4.708622	330752.08725
9.0	1.0	0.0	0.0	0.0	-90.0	1.319455	-0.131177	1.32596	-5.67755	0.0	-0.127678	0.127678	-90.0	1.319455	-0.131177	1.32596	-5.677551	330750.634399
10.0	1.0	0.0	0.0	0.0	-90.0	1.327514	-0.132293	1.334089	-5.691001	0.0	-0.027563	0.027563	-90.0	1.327514	-0.132293	1.334089	-5.691001	330749.220221
11.0	1.0	0.0	0.0	0.0	-90.0	1.311342	-0.154247	1.320383	-6.708625	0.0	-0.012465	0.012465	-90.0	1.311342	-0.154247	1.320383	-6.708625	330747.755975
12.0	1.0	0.0	0.0	0.0	-90.0	1.30447	-0.166735	1.315083	-7.283934	0.0	-0.016994	0.016994	-90.0	1.30447	-0.166735	1.315083	-7.283934	330746.303125
13.0	1.0	0.0	0.0	0.0	-90.0	1.308329	-0.16943	1.319255	-7.378791	0.0	0.017063	0.017063	90.0	1.308329	-0.16943	1.319254	-7.378791	330744.850717
14.0	1.0	0.0	0.0	0.0	-90.0	1.296644	-0.18429	1.309675	-8.089206	0.0	0.019576	0.019576	90.0	1.296644	-0.18429	1.309675	-8.089206	330743.408971
15.0	1.0	0.0	0.0	0.0	-90.0	1.29207	-0.19287	1.306385	-8.489962	0.0	0.009557	0.009557	90.0	1.292138	-0.192844	1.306449	-8.488388	330741.945977
16.0	1.0	0.0	0.0	0.0	-90.0	1.269005	-0.212339	1.286648	-9.499126	0.0	0.019467	0.019467	90.0	1.269005	-0.212339	1.286648	-9.499126	330740.527882
17.0	1.0	0.0	0.0	0.0	-90.0	1.275245	-0.212034	1.292753	-9.440157	0.0	0.02147	0.02147	90.0	1.275245	-0.212034	1.292753	-9.440157	330739.083987
18.0	1.0	0.0	0.0	0.0	-90.0	1.284432	-0.210733	1.301604	-9.317361	0.0	0.009775	0.009775	90.0	1.284432	-0.210733	1.301604	-9.317361	330737.643812
19.0	1.0	0.0	0.0	0.0	-90.0	1.272464	-0.222878	1.291836	-9.93482	0.0	0.010648	0.010648	90.0	1.272382	-0.222788	1.291739	-9.931556	330736.199789
20.0	1.0	0.0	0.0	0.0	-90.0	1.261294	-0.234486	1.282905	-10.531592	0.0	0.01559	0.01559	90.0	1.261294	-0.234486	1.282905	-10.531592	330734.754115
21.0	1.0	0.0	0.0	0.0	-90.0	1.26958	-0.22925	1.290112	-10.235674	0.0	0.017764	0.017764	90.0	1.269384	-0.229448	1.289954	-10.245887	330733.313068
22.0	1.0	0.0	0.0	0.0	-90.0	1.258269	-0.241407	1.281217	-10.860593	0.0	0.020947	0.020947	90.0	1.258269	-0.241407	1.281217	-10.860593	330731.889286
23.0	1.0	0.0	0.0	0.0	-90.0	1.252491	-0.248269	1.276859	-11.211827	0.0	0.02588	0.02588	90.0	1.252491	-0.248269	1.27686	-11.211827	330730.392729
24.0	1.0	0.0	0.0	0.0	-90.0	1.245993	-0.254487	1.271716	-11.543569	0.0	0.023527	0.023527	90.0	1.245968	-0.254491	1.271692	-11.543953	330728.950612
25.0	1.0	0.0	0.0	0.0	-90.0	1.235813	-0.265974	1.26411	-12.146031	0.0	0.019469	0.019469	90.0	1.235813	-0.265974	1.26411	-12.146031	330727.504956
26.0	1.0	0.0	0.0	0.0	-90.0	1.23561	-0.263285	1.263349	-12.028726	0.0	0.02501	0.02501	90.0	1.23561	-0.263285	1.263349	-12.028726	330726.053776
27.0	1.0	0.0	0.0	0.0	-90.0	1.226925	-0.275246	1.25742	-12.644279	0.0	0.027983	0.027983	90.0	1.227399	-0.274958	1.25782	-12.626752	330724.570804
28.0	1.0	0.0	0.0	0.0	-90.0	1.226014	-0.275636	1.256617	-12.670736	0.0	0.030074	0.030074	90.0	1.226014	-0.275636	1.256617	-12.670736	330723.125167
29.0	1.0	0.0	0.0	0.0	-90.0	1.199933	-0.292605	1.235093	-13.704179	0.0	0.024194	0.024194	90.0	1.199933	-0.292605	1.235093	-13.704179	330721.669617
30.0	1.0	0.0	0.0	0.0	-90.0	1.200646	-0.292122	1.235672	-13.674599	0.0	0.029975	0.029975	90.0	1.200646	-0.292122	1.235672	-13.674599	330720.266568
31.0	1.0	0.0	0.0	0.0	-90.0	1.194214	-0.298482	1.23095	-14.033	0.0	0.02412	0.02412	90.0	1.193568	-0.298828	1.230408	-14.055918	330718.850533
32.0	1.0	0.0	0.0	0.0	-90.0	1.197509	-0.299426	1.234376	-14.038448	0.0	0.025537	0.025537	90.0	1.197509	-0.299426	1.234376	-14.038448	330717.411076
33.0	1.0	0.0	0.0	0.0	-90.0	1.185684	-0.304659	1.224199	-14.41031	0.0	0.032642	0.032642	90.0	1.185488	-0.304706	1.224021	-14.414716	330715.960797
34.0	1.0	0.0	0.0	0.0	-90.0	1.209544	-0.293315	1.244601	-13.631126	0.0	0.015753	0.015753	90.0	1.209544	-0.293315	1.244601	-13.631126	330714.5395
35.0	1.0	0.0	0.0	0.0	-90.0	1.179164	-0.30855	1.218864	-14.66372	0.0	0.023479	0.023479	90.0	1.179164	-0.30855	1.218864	-14.66372	330713.087335
36.0	1.0	0.0	0.0	0.0	-90.0	1.143836	-0.322625	1.188464	-15.751372	0.0	0.051286	0.051286	90.0	1.143836	-0.322625	1.188464	-15.751372	330711.683898
37.0	1.0	0.0	0.0	0.0	-90.0	1.147521	-0.322384	1.191946	-15.692156	0.0	0.018518	0.018518	90.0	1.147521	-0.322384	1.191946	-15.692156	330710.208735
38.0	1.0	0.0	0.0	0.0	-90.0	1.136961	-0.325954	1.182762	-15.996993	0.0	0.039923	0.039923	90.0	1.136961	-0.325954	1.182762	-15.996993	330708.764534
39.0	1.0	0.0	0.0	0.0	-90.0	1.120491	-0.333519	1.169075	-16.575838	0.0	0.024179	0.024179	90.0	1.120491	-0.333519	1.169075	-16.575838	330707.286334
40.0	1.0	0.0	0.0	0.0	-90.0	1.104154	-0.34095	1.155596	-17.160103	0.0	0.032383	0.032383	90.0	1.104029	-0.340779	1.155426	-17.153802	330705.843441
41.0	1.0	0.0	0.0	0.0	-90.0	1.102295	-0.33583	1.152318	-16.944091	0.0	0.029104	0.029104	90.0	1.102295	-0.33583	1.152318	-16.944091	330704.409088
42.0	1.0	0.0	0.0	0.0	-90.0	1.12381	-0.336973	1.173243	-16.6913	0.0	0.028875	0.028875	90.0	1.123813	-0.336169	1.173015	-16.653652	330702.959421
43.0	1.0	0.0	0.0	0.0	-90.0	1.115634	-0.328705	1.16305	-16.416815	0.0	0.034203	0.034203	90.0	1.115634	-0.328705	1.16305	-16.416815	330701.523414
44.0	1.0	0.0	0.0	0.0	-90.0	1.095083	-0.33486	1.145137	-17.002855	0.0	0.020632	0.020632	90.0	1.095083	-0.33486	1.145137	-17.002855	330700.079925
45.0	1.0	0.0	0.0	0.0	-90.0	1.117671	-0.335127	1.166832	-16.691029	0.0	0.019488	0.019488	90.0	1.119958	-0.337119	1.169596	-16.752322	330698.638613
46.0	1.0	0.0	0.0	0.0	-90.0	1.122431	-0.325214	1.168596	-16.15845	0.0	0.021484	0.021484	90.0	1.122431	-0.325214	1.168596	-16.15845	330697.211649
47.0	1.0	0.0	0.0	0.0	-90.0	1.086302	-0.365061	1.146003	-18.575366	0.0	0.020436	0.020436	90.0	1.086302	-0.365061	1.146003	-18.575366	330695.764957
48.0	1.0	0.0	0.0	0.0	-90.0	1.054203	-0.339338	1.107472	-17.842861	0.0	0.030527	0.030527	90.0	1.053168	-0.337318	1.105869	-17.759673	330694.293963
49.0	1.0	0.0	0.0	0.0	-90.0	1.070802	-0.393815	1.140924	-20.192314	0.0	0.042245	0.042245	90.0	1.070802	-0.393815	1.140924	-20.192314	330692.82798
50.0	1.0	0.0	0.0	0.0	-90.0	1.060463	-0.392976	1.130935	-20.333206	0.0	0.0356	0.0356	90.0	1.060463	-0.392976	1.130935	-20.333206	330691.384085
51.0	1.0	0.0	0.0	0.0	-90.0	1.091508	-0.372274	1.153246	-18.832655	0.0	0.04645	0.04645	90.0	1.091697	-0.371687	1.153236	-18.802012	330689.934481
52.0	1.0	0.0	0.0	0.0	-90.0	1.040135	-0.382491	1.108233	-20.190094	0.0	0.022734	0.022734	90.0	1.040135	-0.382491	1.108233	-20.190094	330688.504498
53.0	1.0	0.0	0.0	0.0	-90.0	1.024508	-0.391814	1.096875	-20.928923	0.0	0.022107	0.022107	90.0	1.024508	-0.391814	1.096875	-20.928923	330687.075514
54.0	1.0	0.0	0.0	0.0	-90.0	1.015385	-0.334011	1.068911	-18.208647	0.0	0.041817	0.041817	90.0	1.015385	-0.334011	1.068911	-18.208647	330685.648482
55.0	1.0	0.0	0.0	0.0	-90.0	1.016137	-0.347197	1.073815	-18.864419	0.0	0.027007	0.027007	90.0	1.016137	-0.347197	1.073815	-18.864419	330684.201674
56.0	1.0	0.0	0.0	0.0	-90.0	0.995522	-0.367438	1.061167	-20.258629	0.0	0.043302	0.043302	90.0	0.995522	-0.367438	1.061167	-20.258629	330682.755912
57.0	1.0	0.0	0.0	0.0	-90.0	1.013659	-0.363544	1.076879	-19.730133	0.0	0.042758	0.042758	90.0	1.013441	-0.365087	1.077196	-19.811267	330681.307921
58.0	1.0	0.0	0.0	0.0	-90.0	1.018828	-0.359062	1.080248	-19.413791	0.0	0.031725	0.031725	90.0	1.018828	-0.359062	1.080248	-19.413791	330679.8758
59.0	1.0	0.0	0.0	0.0	-90.0	1.012928	-0.362262	1.075759	-19.679016	0.0	0.060122	0.060122	90.0	1.013341	-0.36224	1.07614	-19.670518	330678.407706
60.0	1.0	0.0	0.0	0.0	-90.0	1.027358	-0.359949	1.08859	-19.308628	0.0	0.03618	0.03618	90.0	1.028141	-0.35953	1.08919	-19.274176	330676.974994
61.0	1.0	0.0	0.0	0.0	-90.0	0.997866	-0.360782	1.061085	-19.877639	0.0	0.044882	0.044882	90.0	0.997866	-0.360782	1.061085	-19.877639	330675.506228
62.0	1.0	0.0	0.0	0.0	-90.0	0.982409	-0.360558	1.046484	-20.153858	0.0	0.04968	0.04968	90.0	0.982409	-0.360558	1.046484	-20.153858	330674.053257
63.0	1.0	0.0	0.0	0.0	-90.0	1.000435	-0.362025	1.063923	-19.893539	0.0	0.032338	0.032338	90.0	1.000435	-0.362025	1.063923	-19.893539	330672.571619
64.0	1.0	0.0	0.0	0.0	-90.0	1.006531	-0.363888	1.07029	-19.876271	0.0	0.057092	0.057092	90.0	1.006531	-0.363888	1.07029	-19.876271	330671.131079
65.0	1.0	0.0	0.0	0.0	-90.0	0.996593	-0.362069	1.060326	-19.966423	0.0	0.062604	0.062604	90.0	0.996593	-0.362069	1.060326	-19.966423	330669.686454
66.0	1.0	0.0	0.0	0.0	-90.0	1.010422	-0.362722	1.073554	-19.747175	0.0	0.063609	0.063609	90.0	1.010355	-0.362722	1.073492	-19.748369	330668.245158
67.0	1.0	0.0	0.0	0.0	-90.0	1.009812	-0.366101	1.074128	-19.927776	0.0	0.050735	0.050735	90.0	1.009812	-0.366101	1.074128	-19.927776	330666.812099
68.0	1.0	0.0	0.0	0.0	-90.0	1.012818	-0.362	1.075567	-19.667846	0.0	0.05653	0.05653	90.0	1.012818	-0.362	1.075567	-19.667846	330665.372991
69.0	1.0	0.0	0.0	0.0	-90.0	1.031157	-0.364123	1.093559	-19.449179	0.0	0.037018	0.037018	90.0	1.031157	-0.364123	1.093559	-19.449179	330663.936337
70.0	1.0	0.0	0.0	0.0	-90.0	0.973465	-0.362389	1.03873	-20.41861	0.0	0.044537	0.044537	90.0	0.973465	-0.362389	1.03873	-20.41861	330662.514493
71.0	1.0	0.0	0.0	0.0	-90.0	0.988003	-0.364448	1.053077	-20.247663	0.0	0.049808	0.049808	90.0	0.988003	-0.364448	1.053077	-20.247663	330661.07605
72.0	1.0	0.0	0.0	0.0	-90.0	1.018424	-0.366233	1.082272	-19.779	0.0	0.029022	0.029022	90.0	1.018424	-0.366233	1.082272	-19.779	330659.587928
73.0	1.0	0.0	0.0	0.0	-90.0	0.981848	-0.365087	1.047528	-20.396995	0.0	0.049113	0.049113	90.0	0.981848	-0.365087	1.047528	-20.396995	330658.145742
74.0	1.0	0.0	0.0	0.0	-90.0	0.990552	-0.366245	1.056091	-20.291282	0.0	0.036948	0.036948	90.0	0.990552	-0.366245	1.056091	-20.291282	330656.635043
75.0	1.0	0.0	0.0	0.0	-90.0	0.977722	-0.36392	1.043254	-20.41586	0.0	0.063135	0.063135	90.0	0.977722	-0.36392	1.043254	-20.41586	330655.191757
76.0	1.0	0.0	0.0	0.0	-90.0	0.967897	-0.36352	1.033911	-20.585043	0.0	0.04886	0.04886	90.0	0.967897	-0.36352	1.033911	-20.585043	330653.76172
77.0	1.0	0.0	0.0	0.0	-90.0	0.971571	-0.365067	1.037895	-20.593673	0.0	0.030822	0.030822	90.0	0.971571	-0.365067	1.037895	-20.593673	330652.329479
78.0	1.0	0.0	0.0	0.0	-90.0	0.946856	-0.362637	1.013924	-20.956372	0.0	0.058113	0.058113	90.0	0.946856	-0.362637	1.013924	-20.956372	330650.869621
79.0	1.0	0.0	0.0	0.0	-90.0	0.942643	-0.360509	1.009229	-20.929113	0.0	0.044566	0.044566	90.0	0.942643	-0.360509	1.009229	-20.929113	330649.432926
80.0	1.0	0.0	0.0	0.0	-90.0	0.942168	-0.362814	1.009611	-21.06093	0.0	0.058074	0.058074	90.0	0.942168	-0.362814	1.009611	-21.06093	330647.981923
81.0	1.0	0.0	0.0	0.0	-90.0	0.940929	-0.361769	1.00808	-21.030801	0.0	0.053411	0.053411	90.0	0.941246	-0.361858	1.008408	-21.029028	330646.532088
82.0	1.0	0.0	0.0	0.0	-90.0	0.937892	-0.360295	1.004716	-21.014475	0.0	0.064861	0.064861	90.0	0.937892	-0.360295	1.004716	-21.014475	330645.084274
83.0	1.0	0.0	0.0	0.0	-90.0	0.956448	-0.365214	1.023804	-20.899046	0.0	0.058913	0.058913	90.0	0.956328	-0.365242	1.023701	-20.902952	330643.612966
84.0	1.0	0.0	0.0	0.0	-90.0	0.940845	-0.361698	1.007976	-21.028747	0.0	0.047172	0.047172	90.0	0.940845	-0.361698	1.007976	-21.028747	330642.176047
85.0	1.0	0.0	0.0	0.0	-90.0	0.939896	-0.364116	1.007961	-21.176387	0.0	0.032846	0.032846	90.0	0.939896	-0.364116	1.007961	-21.176387	330640.739029
