# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.119746	0.334062	0.354875	70.279595	0.0	-0.358546	0.358546	-90.0	0.119746	0.334062	0.354875	70.279595	261484.635821
2.0	1.0	0.0	0.0	0.0	-90.0	0.444011	-0.12695	0.461803	-15.956119	0.0	-0.498066	0.498066	-90.0	0.444011	-0.12695	0.461803	-15.956119	261483.189868
3.0	1.0	0.0	0.0	0.0	-90.0	0.619894	0.044968	0.621523	4.149089	0.0	-0.693169	0.693169	-90.0	0.635324	0.063665	0.638506	5.722448	261481.737561
4.0	1.0	0.0	0.0	0.0	-90.0	0.568449	0.115118	0.579988	11.448249	0.0	0.463738	0.463738	90.0	0.568449	0.115118	0.579988	11.448249	261480.3031
5.0	1.0	0.0	0.0	0.0	-90.0	0.53957	0.084316	0.546118	8.881491	0.0	0.177741	0.177741	90.0	0.53957	0.084316	0.546118	8.88149	261478.82854
6.0	1.0	0.0	0.0	0.0	-90.0	0.539417	0.049579	0.541691	5.251439	0.0	-0.032853	0.032853	-90.0	0.539417	0.049579	0.541691	5.251439	261477.374591
7.0	1.0	0.0	0.0	0.0	-90.0	0.542426	0.036855	0.543677	3.886962	0.0	-0.041621	0.041621	-90.0	0.542426	0.036855	0.543677	3.886962	261475.904361
8.0	1.0	0.0	0.0	0.0	-90.0	0.544424	0.029091	0.545201	3.058704	0.0	0.045958	0.045958	90.0	0.544424	0.029091	0.545201	3.058704	261474.439473
9.0	1.0	0.0	0.0	0.0	-90.0	0.542981	0.021966	0.543425	2.316607	0.0	0.02426	0.02426	90.0	0.542981	0.021966	0.543425	2.316607	261473.012185
10.0	1.0	0.0	0.0	0.0	-90.0	0.542805	0.016711	0.543063	1.763385	0.0	0.023638	0.023638	90.0	0.542858	0.016696	0.543115	1.761656	261471.5817
11.0	1.0	0.0	0.0	0.0	-90.0	0.542401	0.012441	0.542544	1.314005	0.0	-0.01708	0.01708	-90.0	0.542401	0.012441	0.542544	1.314005	261470.137949
12.0	1.0	0.0	0.0	0.0	-90.0	0.541538	0.008797	0.54161	0.930656	0.0	-0.006782	0.006782	-90.0	0.541538	0.008797	0.54161	0.930656	261468.700301
13.0	1.0	0.0	0.0	0.0	-90.0	0.540638	0.005729	0.540669	0.607126	0.0	-0.006542	0.006542	-90.0	0.540638	0.005729	0.540669	0.607127	261467.241829
14.0	1.0	0.0	0.0	0.0	-90.0	0.539819	0.003074	0.539827	0.326264	0.0	0.003394	0.003394	90.0	0.539819	0.003074	0.539827	0.326264	261465.766474
15.0	1.0	0.0	0.0	0.0	-90.0	0.538853	0.000843	0.538854	0.089593	0.0	0.00196	0.00196	90.0	0.538853	0.000843	0.538854	0.089592	261464.327885
16.0	1.0	0.0	0.0	0.0	-90.0	0.537561	-0.00137	0.537563	-0.146071	0.0	0.004653	0.004653	90.0	0.537555	-0.001354	0.537557	-0.144365	261462.851608
17.0	1.0	0.0	0.0	0.0	-90.0	0.536427	-0.002799	0.536434	-0.298953	0.0	0.000711	0.000711	90.0	0.536423	-0.002817	0.53643	-0.300917	261461.414677
18.0	1.0	0.0	0.0	0.0	-90.0	0.535877	-0.004801	0.535899	-0.513317	0.0	0.00257	0.00257	90.0	0.535877	-0.004801	0.535899	-0.513317	261459.961298
19.0	1.0	0.0	0.0	0.0	-90.0	0.535331	-0.005895	0.535363	-0.630926	0.0	0.003565	0.003565	90.0	0.535331	-0.005895	0.535363	-0.630926	261458.523753
20.0	1.0	0.0	0.0	0.0	-90.0	0.534235	-0.007141	0.534283	-0.76585	0.0	0.002199	0.002199	90.0	0.534235	-0.007141	0.534283	-0.76585	261457.09947
21.0	1.0	0.0	0.0	0.0	-90.0	0.533372	-0.008201	0.533435	-0.880925	0.0	0.003858	0.003858	90.0	0.533372	-0.008201	0.533435	-0.880925	261455.673884
22.0	1.0	0.0	0.0	0.0	-90.0	0.53256	-0.009189	0.53264	-0.988517	0.0	0.002227	0.002227	90.0	0.53256	-0.009189	0.53264	-0.988517	261454.244436
23.0	1.0	0.0	0.0	0.0	-90.0	0.531755	-0.010105	0.531851	-1.088647	0.0	0.004788	0.004788	90.0	0.531755	-0.010105	0.531851	-1.088647	261452.794281
24.0	1.0	0.0	0.0	0.0	-90.0	0.531052	-0.010871	0.531163	-1.172731	0.0	0.001526	0.001526	90.0	0.531052	-0.010871	0.531163	-1.172731	261451.363119
25.0	1.0	0.0	0.0	0.0	-90.0	0.530231	-0.011538	0.530356	-1.246548	0.0	0.004383	0.004383	90.0	0.530231	-0.011538	0.530356	-1.246548	261449.912088
26.0	1.0	0.0	0.0	0.0	-90.0	0.529601	-0.012286	0.529743	-1.328915	0.0	0.004549	0.004549	90.0	0.529601	-0.012286	0.529743	-1.328915	261448.469282
27.0	1.0	0.0	0.0	0.0	-90.0	0.528912	-0.012971	0.529071	-1.4048	0.0	0.003185	0.003185	90.0	0.528912	-0.012971	0.529071	-1.4048	261447.013343
28.0	1.0	0.0	0.0	0.0	-90.0	0.528227	-0.013489	0.5284	-1.4628	0.0	0.002479	0.002479	90.0	0.528227	-0.013489	0.5284	-1.4628	261445.594632
29.0	1.0	0.0	0.0	0.0	-90.0	0.527582	-0.014032	0.527768	-1.523546	0.0	0.001896	0.001896	90.0	0.527582	-0.014032	0.527768	-1.523546	261444.166352
30.0	1.0	0.0	0.0	0.0	-90.0	0.526989	-0.014553	0.52719	-1.58182	0.0	0.00335	0.00335	90.0	0.526989	-0.014553	0.52719	-1.58182	261442.71693
31.0	1.0	0.0	0.0	0.0	-90.0	0.526333	-0.014963	0.526546	-1.6284	0.0	0.004171	0.004171	90.0	0.526333	-0.014963	0.526546	-1.6284	261441.28344
32.0	1.0	0.0	0.0	0.0	-90.0	0.525687	-0.015343	0.525911	-1.671775	0.0	0.002513	0.002513	90.0	0.525687	-0.015343	0.525911	-1.671775	261439.839869
33.0	1.0	0.0	0.0	0.0	-90.0	0.52525	-0.015689	0.525485	-1.710877	0.0	0.002286	0.002286	90.0	0.52525	-0.015689	0.525485	-1.710877	261438.389583
