# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-97.518702	0.0	-2.665107	2.665107	-90.0	-0.228551	-2.539989	2.550251	-95.141679	88014.804601
2.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	156.197679	0.0	-1.912358	1.912358	-90.0	-1.445291	0.633695	1.578112	156.324711	88013.357176
3.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-163.448989	0.0	-2.067986	2.067986	-90.0	-1.132674	-0.49194	1.234891	-156.523843	88011.918713
4.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	64.235295	0.0	-3.068	3.068	-90.0	1.258694	1.429823	1.904916	48.64205	88010.483289
5.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	70.973431	0.0	-2.937405	2.937405	-90.0	0.933786	1.023148	1.385203	47.614569	88009.029866
6.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-162.645847	0.0	-2.531588	2.531588	-90.0	-0.099072	-0.216392	0.237994	-114.600034	88007.579359
7.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	123.801597	0.0	-2.708341	2.708341	-90.0	0.34799	0.318644	0.471838	42.47942	88006.161904
8.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-140.260798	0.0	-2.723126	2.723126	-90.0	0.376803	-0.117725	0.394766	-17.350397	88004.704029
9.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	114.433588	0.0	-2.758797	2.758797	-90.0	0.469579	0.104046	0.480968	12.493372	88003.255695
10.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-169.064413	0.0	-2.741235	2.741235	-90.0	0.422801	-0.048745	0.425602	-6.576602	88001.816763
