# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.513036	0.596018	0.786412	49.279023	0.0	0.814165	0.814165	90.0	0.513036	0.596018	0.786412	49.279023	330134.104525
2.0	1.0	0.0	0.0	0.0	-90.0	0.290239	0.052016	0.294864	10.160514	0.0	0.211285	0.211285	90.0	0.304329	0.019443	0.304949	3.655554	330132.655285
3.0	1.0	0.0	0.0	0.0	-90.0	0.741577	0.125887	0.752186	9.634455	0.0	0.844636	0.844636	90.0	0.741577	0.125887	0.752186	9.634455	330131.183776
4.0	1.0	0.0	0.0	0.0	-90.0	0.650542	0.22667	0.688901	19.210029	0.0	-0.460182	0.460182	-90.0	0.650542	0.22667	0.688901	19.210029	330129.743245
5.0	1.0	0.0	0.0	0.0	-90.0	0.634856	0.149838	0.652299	13.279902	0.0	-0.004906	0.004906	-90.0	0.634856	0.149838	0.652299	13.279902	330128.276619
6.0	1.0	0.0	0.0	0.0	-90.0	0.671779	0.106132	0.680111	8.977726	0.0	0.266308	0.266308	90.0	0.671779	0.106132	0.680111	8.977726	330126.819965
7.0	1.0	0.0	0.0	0.0	-90.0	0.670805	0.088448	0.676611	7.511292	0.0	0.156612	0.156612	90.0	0.670805	0.088448	0.676611	7.511292	330125.386487
8.0	1.0	0.0	0.0	0.0	-90.0	0.67456	0.073316	0.678532	6.202962	0.0	-0.01736	0.01736	-90.0	0.67456	0.073316	0.678532	6.202962	330123.946254
9.0	1.0	0.0	0.0	0.0	-90.0	0.675758	0.060818	0.67849	5.142733	0.0	0.017296	0.017296	90.0	0.676102	0.061033	0.678851	5.15824	330122.523849
10.0	1.0	0.0	0.0	0.0	-90.0	0.676599	0.051213	0.678534	4.328609	0.0	0.031326	0.031326	90.0	0.676599	0.051213	0.678534	4.328609	330121.084171
11.0	1.0	0.0	0.0	0.0	-90.0	0.676958	0.043522	0.678355	3.678539	0.0	0.026051	0.026051	90.0	0.676958	0.043522	0.678355	3.678539	330119.629053
12.0	1.0	0.0	0.0	0.0	-90.0	0.676497	0.036718	0.677493	3.106806	0.0	0.006093	0.006093	90.0	0.676441	0.036754	0.677439	3.110062	330118.160655
13.0	1.0	0.0	0.0	0.0	-90.0	0.675915	0.03098	0.676625	2.624233	0.0	0.011912	0.011912	90.0	0.675915	0.03098	0.676625	2.624233	330116.693218
14.0	1.0	0.0	0.0	0.0	-90.0	0.674996	0.026025	0.675498	2.207982	0.0	0.002185	0.002185	90.0	0.674996	0.026038	0.675498	2.209088	330115.167627
15.0	1.0	0.0	0.0	0.0	-90.0	0.67401	0.021645	0.674358	1.839366	0.0	0.001111	0.001111	90.0	0.67401	0.021645	0.674358	1.839366	330113.750901
16.0	1.0	0.0	0.0	0.0	-90.0	0.673711	0.018416	0.673963	1.565795	0.0	0.001905	0.001905	90.0	0.673711	0.018416	0.673963	1.565795	330112.288013
17.0	1.0	0.0	0.0	0.0	-90.0	0.672942	0.014828	0.673106	1.262322	0.0	0.001915	0.001915	90.0	0.672942	0.014828	0.673106	1.262322	330110.867094
