# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.016146	0.078686	0.080325	78.404429	0.0	-0.079862	0.079862	-90.0	0.016146	0.078686	0.080325	78.404429	259288.03405
2.0	1.0	0.0	0.0	0.0	-90.0	0.150733	-0.031229	0.153935	-11.705114	0.0	-0.169078	0.169078	-90.0	0.150733	-0.031229	0.153935	-11.705114	259286.606731
3.0	1.0	0.0	0.0	0.0	-90.0	0.193916	0.024594	0.195469	7.228271	0.0	-0.217692	0.217692	-90.0	0.193916	0.024594	0.195469	7.228271	259285.167368
4.0	1.0	0.0	0.0	0.0	-90.0	0.181133	0.023596	0.182663	7.422016	0.0	0.174825	0.174825	90.0	0.181133	0.023596	0.182663	7.422016	259283.733696
5.0	1.0	0.0	0.0	0.0	-90.0	0.170133	0.023101	0.171694	7.732328	0.0	0.096223	0.096223	90.0	0.170133	0.023101	0.171694	7.732328	259282.327053
6.0	1.0	0.0	0.0	0.0	-90.0	0.174976	0.023355	0.176528	7.602528	0.0	-0.00891	0.00891	-90.0	0.174976	0.023355	0.176528	7.602528	259280.883545
7.0	1.0	0.0	0.0	0.0	-90.0	0.176354	0.018211	0.177292	5.895823	0.0	-0.049446	0.049446	-90.0	0.176354	0.018211	0.177292	5.895823	259279.404949
8.0	1.0	0.0	0.0	0.0	-90.0	0.177768	0.014807	0.178383	4.761419	0.0	0.011844	0.011844	90.0	0.177857	0.014968	0.178486	4.810673	259277.943106
9.0	1.0	0.0	0.0	0.0	-90.0	0.17813	0.012602	0.178576	4.046821	0.0	-0.018715	0.018715	-90.0	0.17813	0.012602	0.178576	4.046821	259276.496153
10.0	1.0	0.0	0.0	0.0	-90.0	0.17832	0.010534	0.178631	3.380873	0.0	-0.006122	0.006122	-90.0	0.178272	0.010471	0.178579	3.361531	259275.063468
11.0	1.0	0.0	0.0	0.0	-90.0	0.178344	0.008692	0.178556	2.790353	0.0	0.007667	0.007667	90.0	0.178365	0.008688	0.178576	2.788644	259273.64751
12.0	1.0	0.0	0.0	0.0	-90.0	0.178316	0.007285	0.178465	2.339577	0.0	0.004296	0.004296	90.0	0.178316	0.007285	0.178465	2.339576	259272.203094
13.0	1.0	0.0	0.0	0.0	-90.0	0.178118	0.006029	0.17822	1.938741	0.0	0.001683	0.001683	90.0	0.178118	0.006029	0.17822	1.938741	259270.736191
14.0	1.0	0.0	0.0	0.0	-90.0	0.177973	0.004939	0.178041	1.589792	0.0	0.001063	0.001063	90.0	0.177978	0.004939	0.178047	1.589522	259269.307255
15.0	1.0	0.0	0.0	0.0	-90.0	0.177759	0.004014	0.177804	1.293474	0.0	0.001834	0.001834	90.0	0.177759	0.004014	0.177804	1.293474	259267.858255
16.0	1.0	0.0	0.0	0.0	-90.0	0.1776	0.003182	0.177628	1.026572	0.0	0.002854	0.002854	90.0	0.1776	0.003182	0.177628	1.026572	259266.436861
17.0	1.0	0.0	0.0	0.0	-90.0	0.17735	0.002388	0.177366	0.771577	0.0	0.002142	0.002142	90.0	0.17735	0.002388	0.177366	0.771577	259264.957856
18.0	1.0	0.0	0.0	0.0	-90.0	0.177115	0.001795	0.177124	0.580784	0.0	0.002072	0.002072	90.0	0.177115	0.001805	0.177124	0.583748	259263.516295
19.0	1.0	0.0	0.0	0.0	-90.0	0.176828	0.001216	0.176832	0.394162	0.0	0.002062	0.002062	90.0	0.176828	0.001216	0.176832	0.394162	259262.081071
