# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-121.043354	0.0	2.318973	2.318973	90.0	1.204699	1.868285	2.223013	57.185449	90569.323871
2.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	132.491744	0.0	2.438465	2.438465	90.0	1.506514	-1.41402	2.066165	-43.186047	90567.857212
3.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	169.937941	0.0	2.511873	2.511873	90.0	1.837538	-0.297038	1.861391	-9.182423	90566.427405
4.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	4.362859	0.0	1.503394	1.503394	90.0	-0.476366	-0.153515	0.500491	-162.137844	90564.995696
5.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-28.97202	0.0	1.640151	1.640151	90.0	-0.158613	0.247337	0.293825	122.671368	90563.567659
6.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-152.60117	0.0	2.07024	2.07024	90.0	0.795931	0.129352	0.806374	9.230775	90562.081166
7.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	151.252157	0.0	2.070345	2.070345	90.0	0.754361	-0.179418	0.775404	-13.378703	90560.633414
8.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-50.77104	0.0	1.870152	1.870152	90.0	0.261734	0.064474	0.269558	13.83847	90559.203724
9.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-118.186871	0.0	1.958256	1.958256	90.0	0.443677	0.019072	0.444086	2.461476	90557.729876
10.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-20.130187	0.0	1.923186	1.923186	90.0	0.321669	-0.065496	0.328269	-11.508772	90556.275415
11.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-87.37567	0.0	1.948302	1.948302	90.0	0.368483	-0.069486	0.374977	-10.67909	90554.817042
12.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-108.003181	0.0	1.963374	1.963374	90.0	0.377308	-0.08423	0.386596	-12.584337	90553.387213
13.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	132.121605	0.0	1.956978	1.956978	90.0	0.341669	-0.103344	0.356956	-16.828915	90551.943262
14.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	135.67104	0.0	1.970588	1.970588	90.0	0.346419	-0.103967	0.361684	-16.705565	90550.483381
15.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	76.284432	0.0	1.974197	1.974197	90.0	0.3377	-0.098624	0.351807	-16.280183	90549.043195
16.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-55.944786	0.0	1.969534	1.969534	90.0	0.32994	-0.097557	0.344061	-16.471903	90547.60124
17.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-131.048797	0.0	1.970106	1.970106	90.0	0.316516	-0.095286	0.330548	-16.754142	90546.151829
18.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	111.422635	0.0	1.969454	1.969454	90.0	0.319026	-0.096768	0.333379	-16.873776	90544.729445
19.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	79.432373	0.0	1.976807	1.976807	90.0	0.315649	-0.095436	0.329761	-16.822631	90543.292902
20.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-103.392018	0.0	1.97346	1.97346	90.0	0.309941	-0.094236	0.32395	-16.911575	90541.85788
21.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-121.109308	0.0	1.989003	1.989003	90.0	0.30704	-0.093581	0.320985	-16.950429	90540.418653
22.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-141.617243	0.0	1.982392	1.982392	90.0	0.303526	-0.092778	0.317389	-16.996746	90538.945395
23.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-100.578766	0.0	1.98639	1.98639	90.0	0.298952	-0.093846	0.313336	-17.427871	90537.487348
24.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	42.872214	0.0	1.993184	1.993184	90.0	0.290894	-0.090838	0.304747	-17.342087	90536.063896
25.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	52.962072	0.0	1.98262	1.98262	90.0	0.296792	-0.083098	0.308205	-15.641585	90534.64747
26.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-88.344147	0.0	1.992941	1.992941	90.0	0.287809	-0.092616	0.302344	-17.838001	90533.171924
27.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	76.720221	0.0	1.99294	1.99294	90.0	0.291473	-0.084505	0.303476	-16.168215	90531.723846
28.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-55.897199	0.0	2.002961	2.002961	90.0	0.286037	-0.083482	0.29797	-16.270324	90530.294448
29.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-58.66072	0.0	2.000944	2.000944	90.0	0.282419	-0.083538	0.294515	-16.477884	90528.83748
30.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	30.34257	0.0	2.003333	2.003333	90.0	0.280777	-0.082726	0.29271	-16.416723	90527.380573
31.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-166.457996	0.0	2.004379	2.004379	90.0	0.279304	-0.081766	0.291027	-16.317408	90525.940464
32.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-159.942838	0.0	2.007186	2.007186	90.0	0.277186	-0.080432	0.28862	-16.181242	90524.485087
33.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	146.913441	0.0	2.003675	2.003675	90.0	0.275546	-0.078735	0.286574	-15.946909	90523.06574
34.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-110.905782	0.0	1.998254	1.998254	90.0	0.27283	-0.077257	0.283557	-15.810591	90521.60703
35.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-59.636828	0.0	2.003325	2.003325	90.0	0.271648	-0.076367	0.282178	-15.702004	90520.152552
36.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-39.651852	0.0	2.010901	2.010901	90.0	0.270682	-0.076121	0.281182	-15.707029	90518.706969
37.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-25.918435	0.0	2.020294	2.020294	90.0	0.269579	-0.075955	0.280075	-15.73549	90517.2556
38.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	125.019815	0.0	2.024228	2.024228	90.0	0.268266	-0.075037	0.278563	-15.626913	90515.766985
39.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	87.494142	0.0	2.021838	2.021838	90.0	0.266296	-0.072215	0.275914	-15.172707	90514.331231
40.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	115.699657	0.0	2.02303	2.02303	90.0	0.26723	-0.073378	0.277121	-15.354309	90512.806246
41.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	75.812803	0.0	2.017038	2.017038	90.0	0.262117	-0.071459	0.271683	-15.249503	90511.374466
42.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-42.363998	0.0	2.021092	2.021092	90.0	0.257531	-0.072277	0.267482	-15.676847	90509.882072
43.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	55.453692	0.0	2.017313	2.017313	90.0	0.264414	-0.059729	0.271076	-12.72904	90508.443672
44.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	166.792933	0.0	2.012131	2.012131	90.0	0.278219	-0.064544	0.285608	-13.061051	90506.959068
45.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	54.330493	0.0	2.030499	2.030499	90.0	0.238671	-0.078083	0.251119	-18.115983	90505.505862
46.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-175.999103	0.0	2.030919	2.030919	90.0	0.249501	-0.095016	0.266981	-20.847941	90504.054834
47.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-112.710637	0.0	1.997792	1.997792	90.0	0.280942	-0.033437	0.282924	-6.787258	90502.610568
48.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	145.207341	0.0	1.998671	1.998671	90.0	0.301592	-0.043659	0.304736	-8.23711	90501.15708
49.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-139.326714	0.0	2.057665	2.057665	90.0	0.207955	-0.036884	0.2112	-10.057697	90499.699685
50.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-98.414047	0.0	2.032494	2.032494	90.0	0.254083	-0.006338	0.254162	-1.428878	90498.262497
51.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-78.135657	0.0	2.071703	2.071703	90.0	0.201112	-0.077052	0.215367	-20.963426	90496.790839
52.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-61.929984	0.0	2.041443	2.041443	90.0	0.242478	-0.014816	0.24293	-3.496641	90495.334606
53.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-174.840062	0.0	2.055813	2.055813	90.0	0.217262	-0.048934	0.222704	-12.693038	90493.886621
54.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-45.47098	0.0	2.035612	2.035612	90.0	0.257389	-0.030114	0.259144	-6.673176	90492.419506
55.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-10.663649	0.0	2.039824	2.039824	90.0	0.242764	-0.04129	0.246251	-9.652738	90490.954575
56.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-42.698055	0.0	2.022907	2.022907	90.0	0.262556	-0.070355	0.271819	-15.000739	90489.489074
57.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-119.479339	0.0	2.01346	2.01346	90.0	0.257916	-0.065065	0.265996	-14.158631	90488.050164
58.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-39.802396	0.0	2.018728	2.018728	90.0	0.255156	-0.059106	0.261912	-13.042323	90486.620228
59.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	138.160144	0.0	2.018017	2.018017	90.0	0.249365	-0.060189	0.256526	-13.569904	90485.181031
60.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-55.561575	0.0	2.018791	2.018791	90.0	0.249517	-0.055537	0.255623	-12.548137	90483.715058
61.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	142.393987	0.0	2.0166	2.0166	90.0	0.247709	-0.056944	0.25417	-12.946389	90482.298762
62.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	94.615409	0.0	2.014001	2.014001	90.0	0.24846	-0.056485	0.2548	-12.807856	90480.849172
63.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-57.617403	0.0	2.013683	2.013683	90.0	0.247142	-0.054983	0.253184	-12.542632	90479.404442
64.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-49.264926	0.0	2.015438	2.015438	90.0	0.246718	-0.054704	0.25271	-12.501791	90477.930616
65.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	169.516865	0.0	2.015124	2.015124	90.0	0.246556	-0.054144	0.252431	-12.385503	90476.480731
66.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	39.195879	0.0	2.021233	2.021233	90.0	0.245979	-0.053571	0.251745	-12.286329	90475.041096
67.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	145.739356	0.0	2.026816	2.026816	90.0	0.245606	-0.053326	0.251328	-12.249987	90473.584694
68.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-96.466781	0.0	2.031795	2.031795	90.0	0.245485	-0.052751	0.251089	-12.127625	90472.172918
69.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-47.516216	0.0	2.025838	2.025838	90.0	0.244858	-0.052746	0.250474	-12.156682	90470.754178
70.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	132.424905	0.0	2.029256	2.029256	90.0	0.244423	-0.052317	0.249959	-12.081402	90469.297503
71.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-29.493253	0.0	2.02647	2.02647	90.0	0.243885	-0.051682	0.249301	-11.964654	90467.866426
72.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-31.040731	0.0	2.031868	2.031868	90.0	0.243812	-0.051608	0.249214	-11.951555	90466.440754
73.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	41.561918	0.0	2.031473	2.031473	90.0	0.243297	-0.05105	0.248595	-11.850181	90464.988358
74.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-127.279012	0.0	2.035046	2.035046	90.0	0.243054	-0.050807	0.248307	-11.806752	90463.54076
75.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	72.243928	0.0	2.02536	2.02536	90.0	0.242588	-0.050156	0.247719	-11.681517	90462.097798
76.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-141.65298	0.0	2.029991	2.029991	90.0	0.242061	-0.049756	0.247122	-11.615504	90460.639293
77.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	145.083012	0.0	2.030181	2.030181	90.0	0.2419	-0.04947	0.246906	-11.557999	90459.209088
78.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	155.267289	0.0	2.041603	2.041603	90.0	0.241825	-0.049694	0.246878	-11.612353	90457.760807
79.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	155.745213	0.0	2.04258	2.04258	90.0	0.241479	-0.049229	0.246445	-11.522601	90456.25998
80.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	109.401277	0.0	2.039907	2.039907	90.0	0.241035	-0.048645	0.245894	-11.41006	90454.83615
81.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	168.967484	0.0	2.045243	2.045243	90.0	0.240824	-0.048497	0.245659	-11.386011	90453.34446
82.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	17.261556	0.0	2.041457	2.041457	90.0	0.240351	-0.047873	0.245073	-11.264664	90451.904187
83.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-51.935524	0.0	2.039259	2.039259	90.0	0.240051	-0.047656	0.244735	-11.228679	90450.443963
84.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	132.907543	0.0	2.040189	2.040189	90.0	0.239719	-0.047254	0.244332	-11.15141	90448.993499
85.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	18.579979	0.0	2.045499	2.045499	90.0	0.239846	-0.047254	0.244456	-11.145649	90447.538906
86.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-88.919916	0.0	2.048028	2.048028	90.0	0.239497	-0.046845	0.244035	-11.067186	90446.108572
87.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-19.456177	0.0	2.051642	2.051642	90.0	0.239339	-0.046752	0.243862	-11.052784	90444.648902
88.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	79.336423	0.0	2.044209	2.044209	90.0	0.238811	-0.04618	0.243235	-10.944457	90443.23999
89.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	176.387361	0.0	2.024028	2.024028	90.0	0.237834	-0.044265	0.241918	-10.543199	90441.789713
90.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-19.23561	0.0	2.016731	2.016731	90.0	0.237402	-0.043743	0.241398	-10.440035	90440.344867
91.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	154.683644	0.0	2.031408	2.031408	90.0	0.237659	-0.044264	0.241746	-10.550562	90438.909758
92.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	135.417188	0.0	2.029284	2.029284	90.0	0.237321	-0.043781	0.241326	-10.452403	90437.45137
93.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	106.412426	0.0	2.028246	2.028246	90.0	0.236919	-0.04349	0.240878	-10.40169	90436.033444
94.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-172.982293	0.0	2.023307	2.023307	90.0	0.236656	-0.042896	0.240512	-10.273701	90434.579234
95.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	112.109683	0.0	2.02793	2.02793	90.0	0.236395	-0.043169	0.240305	-10.348912	90433.132246
96.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	11.000425	0.0	2.025454	2.025454	90.0	0.236018	-0.042349	0.239788	-10.172273	90431.686391
