# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-37.451452	0.0	3.156908	3.156908	90.0	-2.387747	1.853471	3.022696	142.179869	1226883.414353
2.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-171.44552	0.0	3.706572	3.706572	90.0	3.13883	0.429016	3.168014	7.782974	1226882.004273
3.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-141.615221	0.0	3.61143	3.61143	90.0	2.07162	1.433274	2.519104	34.677869	1226880.56244
4.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	36.477229	0.0	3.283656	3.283656	90.0	-1.231102	-1.003818	1.588479	-140.806838	1226879.138914
5.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-5.249322	0.0	3.296232	3.296232	90.0	-1.079105	0.106596	1.084357	174.358532	1226877.726598
6.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	150.218462	0.0	3.4924	3.4924	90.0	0.867493	-0.335083	0.92996	-21.119829	1226876.27776
7.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	163.066936	0.0	3.486489	3.486489	90.0	0.80538	-0.112473	0.813196	-7.950067	1226874.816873
8.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-112.764509	0.0	3.430435	3.430435	90.0	0.281415	0.276989	0.394863	44.54591	1226873.370038
9.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	120.235748	0.0	3.429161	3.429161	90.0	0.288189	-0.171109	0.335159	-30.699152	1226871.93683
10.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-149.249488	0.0	3.436623	3.436623	90.0	0.319557	0.036656	0.321653	6.543768	1226870.501412
11.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-79.625728	0.0	3.420477	3.420477	90.0	0.099029	0.010103	0.099543	5.825055	1226869.084445
12.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-92.79274	0.0	3.425037	3.425037	90.0	0.156949	0.016686	0.157833	6.068634	1226867.634902
13.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	114.361093	0.0	3.427638	3.427638	90.0	0.188473	-0.02562	0.190206	-7.740897	1226866.182646
14.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-135.059957	0.0	3.423235	3.423235	90.0	0.157857	-0.017313	0.158803	-6.258796	1226864.77614
15.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-148.687086	0.0	3.42514	3.42514	90.0	0.167612	-0.015277	0.168307	-5.207706	1226863.330646
16.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-135.846587	0.0	3.425525	3.425525	90.0	0.167972	-0.016894	0.168819	-5.743355	1226861.873604
17.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-158.373393	0.0	3.424019	3.424019	90.0	0.167043	-0.018288	0.168042	-6.247852	1226860.461191
