# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.076627	0.198388	0.212672	68.880981	0.0	-0.184062	0.184062	-90.0	0.076627	0.198388	0.212672	68.88098	351556.425272
2.0	1.0	0.0	0.0	0.0	-90.0	1.304143	-0.148787	1.312603	-6.508596	0.0	-1.478214	1.478214	-90.0	1.304143	-0.148787	1.312603	-6.508596	351554.960253
3.0	1.0	0.0	0.0	0.0	-90.0	0.628123	0.270584	0.683925	23.305486	0.0	-0.425779	0.425779	-90.0	0.628123	0.270584	0.683925	23.305486	351553.466798
4.0	1.0	0.0	0.0	0.0	-90.0	0.692486	-0.130079	0.704597	-10.638634	0.0	-0.386541	0.386541	-90.0	0.692486	-0.130079	0.704597	-10.638634	351552.025433
5.0	1.0	0.0	0.0	0.0	-90.0	0.726136	-0.111022	0.734574	-8.692834	0.0	-0.290485	0.290485	-90.0	0.726136	-0.111022	0.734574	-8.692834	351550.584089
6.0	1.0	0.0	0.0	0.0	-90.0	0.786628	-0.060906	0.788982	-4.427397	0.0	-0.560178	0.560178	-90.0	0.792472	-0.052523	0.794211	-3.791898	351549.154786
7.0	1.0	0.0	0.0	0.0	-90.0	0.719244	-0.10521	0.726898	-8.322108	0.0	-0.179404	0.179404	-90.0	0.719244	-0.10521	0.726898	-8.322108	351547.745871
8.0	1.0	0.0	0.0	0.0	-90.0	0.732845	-0.097106	0.73925	-7.548062	0.0	-0.314315	0.314315	-90.0	0.737679	-0.095027	0.743775	-7.340357	351546.312853
9.0	1.0	0.0	0.0	0.0	-90.0	0.703059	-0.100787	0.710247	-8.15802	0.0	-0.164857	0.164857	-90.0	0.703059	-0.100787	0.710247	-8.15802	351544.890595
10.0	1.0	0.0	0.0	0.0	-90.0	0.701961	-0.099811	0.709021	-8.09256	0.0	-0.200002	0.200002	-90.0	0.701949	-0.102244	0.709356	-8.287242	351543.448508
11.0	1.0	0.0	0.0	0.0	-90.0	0.698265	-0.102019	0.705679	-8.312322	0.0	-0.212453	0.212453	-90.0	0.698265	-0.102019	0.705679	-8.312322	351542.017917
12.0	1.0	0.0	0.0	0.0	-90.0	0.692818	-0.107679	0.701136	-8.834344	0.0	-0.220308	0.220308	-90.0	0.692818	-0.107679	0.701136	-8.834344	351540.59359
13.0	1.0	0.0	0.0	0.0	-90.0	0.682953	-0.113579	0.692333	-9.442225	0.0	-0.201974	0.201974	-90.0	0.682953	-0.113579	0.692333	-9.442225	351539.159593
14.0	1.0	0.0	0.0	0.0	-90.0	0.678411	-0.115341	0.688146	-9.648941	0.0	-0.204742	0.204742	-90.0	0.678411	-0.115341	0.688146	-9.648941	351537.701789
15.0	1.0	0.0	0.0	0.0	-90.0	0.672806	-0.118374	0.68314	-9.97851	0.0	-0.203308	0.203308	-90.0	0.672806	-0.118374	0.68314	-9.97851	351536.278902
16.0	1.0	0.0	0.0	0.0	-90.0	0.664795	-0.124644	0.676379	-10.619202	0.0	-0.204201	0.204201	-90.0	0.664795	-0.124644	0.676379	-10.619202	351534.83665
17.0	1.0	0.0	0.0	0.0	-90.0	0.657718	-0.124223	0.669346	-10.695478	0.0	-0.204797	0.204797	-90.0	0.657718	-0.124223	0.669346	-10.695478	351533.397272
18.0	1.0	0.0	0.0	0.0	-90.0	0.654333	-0.128564	0.666844	-11.115918	0.0	-0.201758	0.201758	-90.0	0.654333	-0.128564	0.666844	-11.115918	351531.917649
19.0	1.0	0.0	0.0	0.0	-90.0	0.65027	-0.127705	0.662691	-11.110745	0.0	-0.201134	0.201134	-90.0	0.65027	-0.127705	0.662691	-11.110745	351530.472066
20.0	1.0	0.0	0.0	0.0	-90.0	0.645159	-0.130457	0.658216	-11.431589	0.0	-0.201181	0.201181	-90.0	0.645228	-0.130405	0.658274	-11.425979	351529.030439
