# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-115.224161	0.0	2.918966	2.918966	90.0	1.169044	2.546921	2.802405	65.344744	15771.233455
2.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	135.372902	0.0	3.195784	3.195784	90.0	2.033797	-1.820667	2.729681	-41.835097	15769.790992
3.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-174.018473	0.0	3.239422	3.239422	90.0	2.3568	0.310858	2.377212	7.513841	15768.324991
4.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	30.339991	0.0	2.124251	2.124251	90.0	-0.561109	-0.821942	0.995204	-124.319885	15766.90426
5.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-1.694465	0.0	2.190955	2.190955	90.0	-0.412147	0.096424	0.423276	166.832229	15765.474903
6.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	119.714879	0.0	2.715978	2.715978	90.0	0.850335	-0.486199	0.97952	-29.759776	15764.031152
7.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	58.735787	0.0	2.519714	2.519714	90.0	0.348666	-0.423314	0.548419	-50.523178	15762.590595
8.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	107.49582	0.0	2.593582	2.593582	90.0	0.538166	-0.323623	0.627977	-31.020301	15761.174224
9.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	15.548146	0.0	2.5197	2.5197	90.0	0.346634	-0.136488	0.372537	-21.49211	15759.744114
10.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	48.722588	0.0	2.554655	2.554655	90.0	0.450809	-0.196538	0.491788	-23.555589	15758.292846
