# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	-0.236762	-0.251982	0.345762	-133.216338	0.0	-0.362003	0.362003	-90.0	-0.236762	-0.251982	0.345762	-133.216338	366288.369781
2.0	1.0	0.0	0.0	0.0	-90.0	-0.170714	0.940543	0.95591	100.28751	0.0	-1.040401	1.040401	-90.0	-0.170714	0.940543	0.95591	100.28751	366286.93342
3.0	1.0	0.0	0.0	0.0	-90.0	-0.120015	0.42533	0.441938	105.757482	0.0	-0.768568	0.768568	-90.0	-0.120015	0.42533	0.441938	105.757482	366285.463457
4.0	1.0	0.0	0.0	0.0	-90.0	2.117453	-0.002905	2.117455	-0.078596	0.0	-2.947005	2.947005	-90.0	2.117453	-0.002905	2.117455	-0.078596	366284.024536
5.0	1.0	0.0	0.0	0.0	-90.0	1.546027	-0.403696	1.597864	-14.634221	0.0	-2.527064	2.527064	-90.0	1.546027	-0.403696	1.597864	-14.634221	366282.586084
6.0	1.0	0.0	0.0	0.0	-90.0	0.791252	0.335357	0.859386	22.968728	0.0	-1.732606	1.732606	-90.0	0.791252	0.335357	0.859386	22.968728	366281.156009
7.0	1.0	0.0	0.0	0.0	-90.0	1.165887	0.117562	1.171799	5.757953	0.0	-2.09017	2.09017	-90.0	1.149279	0.184056	1.163924	9.098599	366279.715939
8.0	1.0	0.0	0.0	0.0	-90.0	1.014113	0.115549	1.020675	6.500289	0.0	-1.9666	1.9666	-90.0	1.014113	0.115549	1.020675	6.500289	366278.302486
9.0	1.0	0.0	0.0	0.0	-90.0	1.048046	-0.052835	1.049377	-2.88601	0.0	-2.014223	2.014223	-90.0	1.048046	-0.052835	1.049377	-2.88601	366276.85109
10.0	1.0	0.0	0.0	0.0	-90.0	0.975254	-0.083512	0.978823	-4.894335	0.0	-1.948615	1.948615	-90.0	0.975254	-0.083512	0.978823	-4.894335	366275.429663
11.0	1.0	0.0	0.0	0.0	-90.0	0.910549	-0.108121	0.916946	-6.771725	0.0	-1.88945	1.88945	-90.0	0.910549	-0.108121	0.916946	-6.771725	366273.980593
12.0	1.0	0.0	0.0	0.0	-90.0	0.914582	-0.08642	0.918655	-5.39792	0.0	-1.89533	1.89533	-90.0	0.914582	-0.08642	0.918655	-5.39792	366272.550159
13.0	1.0	0.0	0.0	0.0	-90.0	0.928443	-0.100823	0.933901	-6.197697	0.0	-1.912518	1.912518	-90.0	0.928443	-0.100823	0.933901	-6.197697	366271.128499
14.0	1.0	0.0	0.0	0.0	-90.0	0.924477	-0.103548	0.930258	-6.39089	0.0	-1.912849	1.912849	-90.0	0.924477	-0.103548	0.930258	-6.39089	366269.697973
15.0	1.0	0.0	0.0	0.0	-90.0	0.924229	-0.109246	0.930663	-6.741216	0.0	-1.919092	1.919092	-90.0	0.924229	-0.109246	0.930663	-6.741216	366268.257205
16.0	1.0	0.0	0.0	0.0	-90.0	0.929805	-0.114504	0.936829	-7.020557	0.0	-1.91777	1.91777	-90.0	0.929805	-0.114504	0.936829	-7.020557	366266.837004
17.0	1.0	0.0	0.0	0.0	-90.0	0.928711	-0.120802	0.936534	-7.411109	0.0	-1.922761	1.922761	-90.0	0.928711	-0.120802	0.936534	-7.411109	366265.394967
18.0	1.0	0.0	0.0	0.0	-90.0	0.922999	-0.122338	0.931072	-7.550184	0.0	-1.920978	1.920978	-90.0	0.922999	-0.122338	0.931072	-7.550184	366263.973131
19.0	1.0	0.0	0.0	0.0	-90.0	0.917445	-0.123807	0.925761	-7.685507	0.0	-1.925074	1.925074	-90.0	0.917445	-0.123807	0.925761	-7.685507	366262.546672
20.0	1.0	0.0	0.0	0.0	-90.0	0.916507	-0.128353	0.925451	-7.972212	0.0	-1.925979	1.925979	-90.0	0.916507	-0.128353	0.925451	-7.972212	366261.090182
21.0	1.0	0.0	0.0	0.0	-90.0	0.912564	-0.134413	0.922409	-8.378916	0.0	-1.925347	1.925347	-90.0	0.912564	-0.134413	0.922409	-8.378916	366259.646032
22.0	1.0	0.0	0.0	0.0	-90.0	0.910157	-0.136483	0.920333	-8.528296	0.0	-1.925024	1.925024	-90.0	0.909824	-0.136705	0.920037	-8.545041	366258.221634
23.0	1.0	0.0	0.0	0.0	-90.0	0.905615	-0.140019	0.916375	-8.789044	0.0	-1.926313	1.926313	-90.0	0.905615	-0.140019	0.916376	-8.789044	366256.78552
24.0	1.0	0.0	0.0	0.0	-90.0	0.905169	-0.143811	0.916522	-9.027534	0.0	-1.938411	1.938411	-90.0	0.905405	-0.143907	0.91677	-9.031136	366255.349131
25.0	1.0	0.0	0.0	0.0	-90.0	0.906484	-0.150095	0.918826	-9.401713	0.0	-1.925961	1.925961	-90.0	0.906484	-0.150095	0.918826	-9.401713	366253.887617
26.0	1.0	0.0	0.0	0.0	-90.0	0.899986	-0.147402	0.911977	-9.301489	0.0	-1.927864	1.927864	-90.0	0.899986	-0.147402	0.911977	-9.301489	366252.453753
27.0	1.0	0.0	0.0	0.0	-90.0	0.899811	-0.154685	0.91301	-9.754279	0.0	-1.927358	1.927358	-90.0	0.899811	-0.154685	0.91301	-9.754279	366251.024893
28.0	1.0	0.0	0.0	0.0	-90.0	0.898085	-0.154985	0.91136	-9.791263	0.0	-1.934912	1.934912	-90.0	0.898085	-0.154985	0.91136	-9.791263	366249.567937
