# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.032061	0.103329	0.108188	72.761959	0.0	0.099984	0.099984	90.0	0.032061	0.103329	0.108188	72.761959	260546.20964
2.0	1.0	0.0	0.0	0.0	-90.0	0.385785	-0.067662	0.391674	-9.94778	0.0	0.438414	0.438414	90.0	0.385785	-0.067662	0.391674	-9.94778	260544.764915
3.0	1.0	0.0	0.0	0.0	-90.0	0.417373	0.036199	0.41894	4.956924	0.0	0.468616	0.468616	90.0	0.417373	0.036199	0.41894	4.956923	260543.353234
4.0	1.0	0.0	0.0	0.0	-90.0	0.320175	0.075548	0.328967	13.276566	0.0	-0.047275	0.047275	-90.0	0.320175	0.075548	0.328967	13.276566	260541.848178
5.0	1.0	0.0	0.0	0.0	-90.0	0.343693	0.048292	0.347069	7.998198	0.0	0.041497	0.041497	90.0	0.343693	0.048292	0.347069	7.998198	260540.401237
6.0	1.0	0.0	0.0	0.0	-90.0	0.360729	0.034403	0.362366	5.447873	0.0	0.105006	0.105006	90.0	0.360729	0.034403	0.362366	5.447873	260538.977606
7.0	1.0	0.0	0.0	0.0	-90.0	0.358857	0.02821	0.359964	4.494889	0.0	-0.031598	0.031598	-90.0	0.358857	0.02821	0.359964	4.494889	260537.488367
8.0	1.0	0.0	0.0	0.0	-90.0	0.362056	0.020099	0.362614	3.177477	0.0	-0.076526	0.076526	-90.0	0.362056	0.020099	0.362614	3.177477	260536.042726
9.0	1.0	0.0	0.0	0.0	-90.0	0.361487	0.016061	0.361844	2.544046	0.0	0.000611	0.000611	90.0	0.361487	0.016061	0.361844	2.544046	260534.604281
10.0	1.0	0.0	0.0	0.0	-90.0	0.360482	0.014065	0.360756	2.234321	0.0	0.023474	0.023474	90.0	0.360482	0.014065	0.360756	2.234321	260533.175223
11.0	1.0	0.0	0.0	0.0	-90.0	0.360809	0.00961	0.360936	1.525758	0.0	-0.020626	0.020626	-90.0	0.360809	0.00961	0.360936	1.525758	260531.682099
12.0	1.0	0.0	0.0	0.0	-90.0	0.360441	0.007003	0.360509	1.113056	0.0	-0.001138	0.001138	-90.0	0.360441	0.007003	0.360509	1.113056	260530.229228
13.0	1.0	0.0	0.0	0.0	-90.0	0.359919	0.004924	0.359952	0.783791	0.0	0.00428	0.00428	90.0	0.359919	0.004924	0.359952	0.783791	260528.824462
14.0	1.0	0.0	0.0	0.0	-90.0	0.359265	0.003119	0.359278	0.497463	0.0	0.00269	0.00269	90.0	0.359265	0.003119	0.359278	0.497463	260527.371736
15.0	1.0	0.0	0.0	0.0	-90.0	0.358606	0.001394	0.358608	0.222775	0.0	0.003503	0.003503	90.0	0.358606	0.001394	0.358608	0.222775	260525.932447
16.0	1.0	0.0	0.0	0.0	-90.0	0.3582	0.000388	0.3582	0.062068	0.0	0.003601	0.003601	90.0	0.3582	0.000388	0.3582	0.062068	260524.500673
17.0	1.0	0.0	0.0	0.0	-90.0	0.35766	-0.000898	0.357661	-0.143924	0.0	0.002872	0.002872	90.0	0.35766	-0.000898	0.357661	-0.143925	260523.058586
18.0	1.0	0.0	0.0	0.0	-90.0	0.356844	-0.001974	0.35685	-0.316991	0.0	0.003546	0.003546	90.0	0.356844	-0.001974	0.35685	-0.316991	260521.609251
19.0	1.0	0.0	0.0	0.0	-90.0	0.356362	-0.003085	0.356376	-0.496052	0.0	0.002779	0.002779	90.0	0.356373	-0.003081	0.356386	-0.495284	260520.167861
20.0	1.0	0.0	0.0	0.0	-90.0	0.355751	-0.003903	0.355772	-0.628552	0.0	0.003222	0.003222	90.0	0.355751	-0.003903	0.355772	-0.628552	260518.720773
21.0	1.0	0.0	0.0	0.0	-90.0	0.355237	-0.004667	0.355268	-0.752738	0.0	0.003217	0.003217	90.0	0.355237	-0.004667	0.355268	-0.752739	260517.261549
22.0	1.0	0.0	0.0	0.0	-90.0	0.354708	-0.005366	0.354748	-0.866671	0.0	0.002956	0.002956	90.0	0.354708	-0.005366	0.354748	-0.866671	260515.825073
23.0	1.0	0.0	0.0	0.0	-90.0	0.354162	-0.005972	0.354213	-0.965991	0.0	0.003062	0.003062	90.0	0.354162	-0.005972	0.354213	-0.965991	260514.364941
