# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.036692	0.041773	0.0556	48.704884	0.0	-0.007801	0.007801	-90.0	0.036692	0.041773	0.0556	48.704884	360227.341965
2.0	1.0	0.0	0.0	0.0	-90.0	1.127852	0.03839	1.128505	1.949464	0.0	-1.28212	1.28212	-90.0	1.13156	0.089652	1.135106	4.529989	360225.897349
3.0	1.0	0.0	0.0	0.0	-90.0	0.769158	0.297915	0.824838	21.172687	0.0	-0.918633	0.918633	-90.0	0.769158	0.297915	0.824838	21.172687	360224.469745
4.0	1.0	0.0	0.0	0.0	-90.0	0.524326	-0.158285	0.547697	-16.798126	0.0	-0.386204	0.386204	-90.0	0.534394	-0.170922	0.561062	-17.736496	360222.987251
5.0	1.0	0.0	0.0	0.0	-90.0	0.529524	-0.122794	0.543575	-13.055862	0.0	-0.365161	0.365161	-90.0	0.541332	-0.129198	0.556536	-13.423477	360221.559555
6.0	1.0	0.0	0.0	0.0	-90.0	0.633134	-0.026258	0.633679	-2.374893	0.0	-0.629017	0.629017	-90.0	0.637198	-0.019975	0.637511	-1.795497	360220.145738
7.0	1.0	0.0	0.0	0.0	-90.0	0.612628	-0.03578	0.613672	-3.34248	0.0	-0.572143	0.572143	-90.0	0.612628	-0.03578	0.613672	-3.34248	360218.706788
8.0	1.0	0.0	0.0	0.0	-90.0	0.570432	-0.015146	0.570633	-1.520899	0.0	-0.442592	0.442592	-90.0	0.569383	-0.000895	0.569383	-0.090056	360217.263132
9.0	1.0	0.0	0.0	0.0	-90.0	0.530939	-0.048343	0.533136	-5.202589	0.0	-0.33512	0.33512	-90.0	0.530939	-0.048343	0.533136	-5.202589	360215.834975
10.0	1.0	0.0	0.0	0.0	-90.0	0.541512	-0.043969	0.543295	-4.642054	0.0	-0.374837	0.374837	-90.0	0.541512	-0.043969	0.543295	-4.642054	360214.39554
11.0	1.0	0.0	0.0	0.0	-90.0	0.527044	-0.039972	0.528557	-4.337121	0.0	-0.338674	0.338674	-90.0	0.527044	-0.039972	0.528557	-4.337121	360212.960135
12.0	1.0	0.0	0.0	0.0	-90.0	0.533535	-0.040935	0.535104	-4.387381	0.0	-0.366247	0.366247	-90.0	0.533535	-0.040935	0.535104	-4.387381	360211.477503
13.0	1.0	0.0	0.0	0.0	-90.0	0.526882	-0.040999	0.528475	-4.449511	0.0	-0.349493	0.349493	-90.0	0.525559	-0.041065	0.527161	-4.467809	360210.019905
14.0	1.0	0.0	0.0	0.0	-90.0	0.524541	-0.042607	0.526269	-4.643756	0.0	-0.356144	0.356144	-90.0	0.524541	-0.042607	0.526269	-4.643756	360208.592118
15.0	1.0	0.0	0.0	0.0	-90.0	0.521719	-0.043138	0.523499	-4.726761	0.0	-0.356999	0.356999	-90.0	0.521719	-0.043138	0.523499	-4.726761	360207.120683
16.0	1.0	0.0	0.0	0.0	-90.0	0.522152	-0.044005	0.524003	-4.817335	0.0	-0.354428	0.354428	-90.0	0.522152	-0.044005	0.524003	-4.817335	360205.700757
