# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-63.910087	0.0	2.921682	2.921682	90.0	-1.285212	2.490207	2.802303	117.298563	4094.352671
2.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-161.907107	0.0	3.586767	3.586767	90.0	2.864383	1.049181	3.050487	20.117032	4092.889433
3.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-90.147428	0.0	3.159549	3.159549	90.0	0.186543	2.312897	2.320407	85.388871	4091.442608
4.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	86.332227	0.0	3.17287	3.17287	90.0	0.185629	-1.582159	1.593012	-83.308295	4089.997623
5.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	62.456625	0.0	3.093847	3.093847	90.0	-0.262091	-1.067462	1.099167	-103.794796	4088.563199
6.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-111.426938	0.0	3.204187	3.204187	90.0	0.488939	0.701485	0.855069	55.123277	4087.097154
7.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-116.704596	0.0	3.198915	3.198915	90.0	0.452804	0.474658	0.655997	46.34981	4085.650497
8.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-40.009529	0.0	3.123572	3.123572	90.0	-0.014422	0.233115	0.233561	93.540179	4084.223617
9.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	135.978508	0.0	3.203782	3.203782	90.0	0.408162	-0.133296	0.429377	-18.085784	4082.798027
10.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	136.205411	0.0	3.186483	3.186483	90.0	0.361321	-0.093606	0.373249	-14.524103	4081.364845
11.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	83.507062	0.0	3.177392	3.177392	90.0	0.248406	-0.042187	0.251963	-9.638571	4079.919279
12.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-86.07378	0.0	3.172029	3.172029	90.0	0.248758	-0.023605	0.249876	-5.420552	4078.498836
13.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	174.433571	0.0	3.181382	3.181382	90.0	0.273322	-0.022919	0.274282	-4.793135	4077.030229
14.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-109.856513	0.0	3.179083	3.179083	90.0	0.258044	-0.03887	0.260955	-8.566281	4075.624163
15.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-174.802568	0.0	3.177291	3.177291	90.0	0.254986	-0.040555	0.258191	-9.037137	4074.143721
16.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	39.027315	0.0	3.17582	3.17582	90.0	0.255242	-0.040742	0.258473	-9.069202	4072.696789
17.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-179.8965	0.0	3.179871	3.179871	90.0	0.25308	-0.043582	0.256805	-9.770938	4071.250397
18.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-131.172447	0.0	3.18271	3.18271	90.0	0.250174	-0.044111	0.254033	-9.999647	4069.791491
19.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-40.358557	0.0	3.188086	3.188086	90.0	0.247178	-0.048943	0.251977	-11.200027	4068.340011
20.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	161.414701	0.0	3.185514	3.185514	90.0	0.244981	-0.048243	0.249686	-11.140525	4066.904778
21.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-134.351815	0.0	3.188936	3.188936	90.0	0.243307	-0.050266	0.248445	-11.672784	4065.424974
22.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	91.388354	0.0	3.187308	3.187308	90.0	0.239631	-0.053886	0.245615	-12.673335	4064.002017
23.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	47.60204	0.0	3.18997	3.18997	90.0	0.235864	-0.055548	0.242316	-13.252157	4062.568818
24.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-65.70789	0.0	3.190485	3.190485	90.0	0.234609	-0.048274	0.239524	-11.627042	4061.149749
