# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	1.252473	-0.063491	1.254081	-2.901982	0.0	1.311985	1.311985	90.0	1.252473	-0.063491	1.254081	-2.901982	341897.435926
2.0	1.0	0.0	0.0	0.0	-90.0	0.849468	0.631752	1.058634	36.63832	0.0	-1.074991	1.074991	-90.0	0.849468	0.631752	1.058634	36.63832	341896.007393
3.0	1.0	0.0	0.0	0.0	-90.0	0.716687	0.15118	0.732458	11.911532	0.0	0.010742	0.010742	90.0	0.691874	0.116038	0.701537	9.520769	341894.541812
4.0	1.0	0.0	0.0	0.0	-90.0	0.961589	0.004144	0.961598	0.246912	0.0	-0.685223	0.685223	-90.0	0.964553	-0.027653	0.964949	-1.642155	341893.108924
5.0	1.0	0.0	0.0	0.0	-90.0	0.992256	0.042597	0.99317	2.458155	0.0	-0.298922	0.298922	-90.0	0.983556	0.035088	0.984181	2.043141	341891.651441
6.0	1.0	0.0	0.0	0.0	-90.0	0.97189	0.001228	0.971891	0.072401	0.0	-0.1699	0.1699	-90.0	0.97069	0.01019	0.970744	0.601445	341890.228431
7.0	1.0	0.0	0.0	0.0	-90.0	0.95663	-0.013276	0.956722	-0.79507	0.0	-0.04471	0.04471	-90.0	0.95663	-0.013276	0.956722	-0.79507	341888.772655
8.0	1.0	0.0	0.0	0.0	-90.0	0.948481	-0.024982	0.94881	-1.508737	0.0	0.210256	0.210256	90.0	0.947776	-0.023691	0.948072	-1.431878	341887.323294
9.0	1.0	0.0	0.0	0.0	-90.0	0.938409	-0.041155	0.939311	-2.511188	0.0	-0.057882	0.057882	-90.0	0.938409	-0.041155	0.939311	-2.511188	341885.895627
10.0	1.0	0.0	0.0	0.0	-90.0	0.926633	-0.051759	0.928077	-3.19706	0.0	0.025023	0.025023	90.0	0.926633	-0.051759	0.928077	-3.19706	341884.435157
11.0	1.0	0.0	0.0	0.0	-90.0	0.917488	-0.059069	0.919388	-3.683718	0.0	-0.0344	0.0344	-90.0	0.917488	-0.059069	0.919388	-3.683718	341882.994058
12.0	1.0	0.0	0.0	0.0	-90.0	0.908144	-0.066736	0.910593	-4.202893	0.0	-0.003187	0.003187	-90.0	0.908144	-0.066736	0.910593	-4.202893	341881.571089
13.0	1.0	0.0	0.0	0.0	-90.0	0.899194	-0.072383	0.902103	-4.602223	0.0	-0.008267	0.008267	-90.0	0.899194	-0.072383	0.902103	-4.602223	341880.150904
14.0	1.0	0.0	0.0	0.0	-90.0	0.890297	-0.075326	0.893478	-4.836161	0.0	-0.006723	0.006723	-90.0	0.890297	-0.075326	0.893478	-4.836161	341878.715144
15.0	1.0	0.0	0.0	0.0	-90.0	0.882097	-0.078209	0.885558	-5.066767	0.0	0.002234	0.002234	90.0	0.882097	-0.078209	0.885558	-5.066767	341877.253945
16.0	1.0	0.0	0.0	0.0	-90.0	0.877494	-0.082208	0.881337	-5.352104	0.0	-6.8e-05	6.8e-05	-90.0	0.87755	-0.082344	0.881405	-5.360581	341875.850723
17.0	1.0	0.0	0.0	0.0	-90.0	0.871195	-0.087059	0.875534	-5.706666	0.0	0.000149	0.000149	90.0	0.871223	-0.087	0.875556	-5.702625	341874.417574
18.0	1.0	0.0	0.0	0.0	-90.0	0.86358	-0.08641	0.867893	-5.714017	0.0	-0.00071	0.00071	-90.0	0.86358	-0.08641	0.867893	-5.714017	341872.99154
19.0	1.0	0.0	0.0	0.0	-90.0	0.857	-0.088654	0.861574	-5.90605	0.0	0.00051	0.00051	90.0	0.857	-0.088654	0.861574	-5.90605	341871.540455
20.0	1.0	0.0	0.0	0.0	-90.0	0.851919	-0.090104	0.856671	-6.037505	0.0	0.002106	0.002106	90.0	0.851919	-0.090104	0.856671	-6.037505	341870.093522
21.0	1.0	0.0	0.0	0.0	-90.0	0.846739	-0.091616	0.851681	-6.175283	0.0	0.001604	0.001604	90.0	0.846739	-0.091616	0.851681	-6.175283	341868.650534
22.0	1.0	0.0	0.0	0.0	-90.0	0.842085	-0.092998	0.847205	-6.302072	0.0	0.002604	0.002604	90.0	0.842085	-0.092998	0.847205	-6.302072	341867.210514
23.0	1.0	0.0	0.0	0.0	-90.0	0.836569	-0.094263	0.841863	-6.428887	0.0	0.003364	0.003364	90.0	0.836569	-0.094263	0.841863	-6.428887	341865.775122
24.0	1.0	0.0	0.0	0.0	-90.0	0.83432	-0.092759	0.839461	-6.344044	0.0	-0.001315	0.001315	-90.0	0.83432	-0.092759	0.839461	-6.344044	341864.295314
25.0	1.0	0.0	0.0	0.0	-90.0	0.829151	-0.096314	0.834726	-6.625798	0.0	0.001784	0.001784	90.0	0.829151	-0.096314	0.834726	-6.625798	341862.887718
26.0	1.0	0.0	0.0	0.0	-90.0	0.825625	-0.09435	0.830998	-6.51932	0.0	0.000856	0.000856	90.0	0.825625	-0.09435	0.830998	-6.51932	341861.451478
27.0	1.0	0.0	0.0	0.0	-90.0	0.821292	-0.096933	0.826992	-6.731192	0.0	0.002741	0.002741	90.0	0.821292	-0.096933	0.826992	-6.731192	341860.004352
28.0	1.0	0.0	0.0	0.0	-90.0	0.818882	-0.096891	0.824594	-6.7479	0.0	0.001545	0.001545	90.0	0.818984	-0.096855	0.824691	-6.744598	341858.539862
29.0	1.0	0.0	0.0	0.0	-90.0	0.815479	-0.09689	0.821214	-6.775753	0.0	0.001725	0.001725	90.0	0.815479	-0.09689	0.821214	-6.775753	341857.083159
30.0	1.0	0.0	0.0	0.0	-90.0	0.812287	-0.097234	0.818086	-6.826079	0.0	0.002564	0.002564	90.0	0.812287	-0.097234	0.818086	-6.826079	341855.658764
31.0	1.0	0.0	0.0	0.0	-90.0	0.809443	-0.097432	0.815286	-6.863599	0.0	0.003188	0.003188	90.0	0.809443	-0.097432	0.815286	-6.863599	341854.210939
32.0	1.0	0.0	0.0	0.0	-90.0	0.806511	-0.097473	0.812379	-6.891234	0.0	0.001591	0.001591	90.0	0.806511	-0.097473	0.812379	-6.891234	341852.798984
33.0	1.0	0.0	0.0	0.0	-90.0	0.803596	-0.097795	0.809525	-6.93862	0.0	0.001926	0.001926	90.0	0.803596	-0.097795	0.809525	-6.93862	341851.308673
34.0	1.0	0.0	0.0	0.0	-90.0	0.801234	-0.097644	0.807161	-6.94819	0.0	0.0019	0.0019	90.0	0.801155	-0.097597	0.807078	-6.945544	341849.880319
35.0	1.0	0.0	0.0	0.0	-90.0	0.798702	-0.097742	0.80466	-6.976978	0.0	0.001967	0.001967	90.0	0.798702	-0.097742	0.80466	-6.976978	341848.447131
36.0	1.0	0.0	0.0	0.0	-90.0	0.796152	-0.098398	0.80221	-7.045592	0.0	0.001985	0.001985	90.0	0.796152	-0.098398	0.80221	-7.045592	341846.985619
37.0	1.0	0.0	0.0	0.0	-90.0	0.793976	-0.097644	0.799958	-7.011101	0.0	0.002013	0.002013	90.0	0.793976	-0.097644	0.799958	-7.011101	341845.542867
38.0	1.0	0.0	0.0	0.0	-90.0	0.792274	-0.098034	0.798316	-7.053776	0.0	0.002044	0.002044	90.0	0.792274	-0.098034	0.798316	-7.053776	341844.090887
39.0	1.0	0.0	0.0	0.0	-90.0	0.787858	-0.096224	0.793713	-6.963254	0.0	0.001951	0.001951	90.0	0.787858	-0.096224	0.793713	-6.963254	341842.633042
40.0	1.0	0.0	0.0	0.0	-90.0	0.786464	-0.098834	0.79265	-7.162736	0.0	0.001962	0.001962	90.0	0.785559	-0.098803	0.791748	-7.168707	341841.160649
41.0	1.0	0.0	0.0	0.0	-90.0	0.785183	-0.09403	0.790794	-6.828981	0.0	0.001937	0.001937	90.0	0.785183	-0.09403	0.790794	-6.828981	341839.719797
42.0	1.0	0.0	0.0	0.0	-90.0	0.776056	-0.100427	0.782527	-7.373519	0.0	0.001895	0.001895	90.0	0.776056	-0.100427	0.782527	-7.373519	341838.271938
43.0	1.0	0.0	0.0	0.0	-90.0	0.776929	-0.083342	0.781386	-6.122772	0.0	0.00165	0.00165	90.0	0.776929	-0.083342	0.781386	-6.122772	341836.855845
44.0	1.0	0.0	0.0	0.0	-90.0	0.760366	-0.102923	0.7673	-7.708714	0.0	0.001789	0.001789	90.0	0.75814	-0.099597	0.764655	-7.484132	341835.418717
45.0	1.0	0.0	0.0	0.0	-90.0	0.80481	-0.076889	0.808474	-5.457268	0.0	0.002075	0.002075	90.0	0.80481	-0.076889	0.808474	-5.457268	341833.987278
46.0	1.0	0.0	0.0	0.0	-90.0	0.790419	-0.055538	0.792368	-4.019194	0.0	0.001588	0.001588	90.0	0.795331	-0.056023	0.797302	-4.029249	341832.551746
47.0	1.0	0.0	0.0	0.0	-90.0	0.774445	-0.155886	0.789978	-11.380832	0.0	0.00271	0.00271	90.0	0.774445	-0.155886	0.789978	-11.380832	341831.14481
48.0	1.0	0.0	0.0	0.0	-90.0	0.741836	-0.161342	0.759178	-12.270164	0.0	0.002238	0.002238	90.0	0.739828	-0.160715	0.757083	-12.256124	341829.716061
49.0	1.0	0.0	0.0	0.0	-90.0	0.850185	-0.070613	0.853112	-4.747889	0.0	0.002456	0.002456	90.0	0.850185	-0.070613	0.853112	-4.747889	341828.278034
50.0	1.0	0.0	0.0	0.0	-90.0	0.829133	-0.159089	0.844258	-10.861527	0.0	0.002871	0.002871	90.0	0.829133	-0.159089	0.844258	-10.861527	341826.871657
51.0	1.0	0.0	0.0	0.0	-90.0	0.83352	-0.045107	0.834739	-3.09759	0.0	0.002397	0.002397	90.0	0.83352	-0.045107	0.834739	-3.09759	341825.430448
52.0	1.0	0.0	0.0	0.0	-90.0	0.805031	-0.159475	0.820675	-11.205082	0.0	0.001948	0.001948	90.0	0.805031	-0.159475	0.820675	-11.205082	341823.978043
53.0	1.0	0.0	0.0	0.0	-90.0	0.823875	-0.091193	0.828907	-6.316214	0.0	0.002297	0.002297	90.0	0.823875	-0.091193	0.828907	-6.316214	341822.509464
54.0	1.0	0.0	0.0	0.0	-90.0	0.743673	-0.134946	0.755817	-10.284878	0.0	0.001472	0.001472	90.0	0.743673	-0.134946	0.755817	-10.284878	341821.035873
