# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.624776	-0.259027	0.676343	-22.518445	0.0	0.717624	0.717624	90.0	0.637892	-0.257289	0.687825	-21.966303	262109.003834
2.0	1.0	0.0	0.0	0.0	-90.0	0.832277	0.379873	0.91487	24.533177	0.0	-0.981438	0.981438	-90.0	0.800074	0.428834	0.907754	28.191009	262107.564181
3.0	1.0	0.0	0.0	0.0	-90.0	0.510049	0.243774	0.565311	25.545137	0.0	-0.238898	0.238898	-90.0	0.510049	0.243774	0.565311	25.545137	262106.120961
4.0	1.0	0.0	0.0	0.0	-90.0	0.633729	0.154761	0.652352	13.723383	0.0	0.062747	0.062747	90.0	0.633729	0.154761	0.652352	13.723382	262104.681405
5.0	1.0	0.0	0.0	0.0	-90.0	0.675955	0.106369	0.684273	8.94282	0.0	-0.118968	0.118968	-90.0	0.675955	0.106369	0.684273	8.94282	262103.245563
6.0	1.0	0.0	0.0	0.0	-90.0	0.717353	0.071786	0.720936	5.714588	0.0	-0.299197	0.299197	-90.0	0.717353	0.071786	0.720936	5.714588	262101.812398
7.0	1.0	0.0	0.0	0.0	-90.0	0.717266	0.061072	0.719861	4.866731	0.0	-0.186639	0.186639	-90.0	0.717266	0.061072	0.719861	4.866731	262100.375908
8.0	1.0	0.0	0.0	0.0	-90.0	0.718003	0.04914	0.719683	3.915186	0.0	-0.008471	0.008471	-90.0	0.718003	0.04914	0.719683	3.915186	262098.927757
9.0	1.0	0.0	0.0	0.0	-90.0	0.718954	0.039376	0.720032	3.134856	0.0	-0.027091	0.027091	-90.0	0.718954	0.039376	0.720032	3.134856	262097.462067
10.0	1.0	0.0	0.0	0.0	-90.0	0.719193	0.031463	0.71988	2.504973	0.0	0.029968	0.029968	90.0	0.719193	0.031463	0.71988	2.504973	262096.017139
11.0	1.0	0.0	0.0	0.0	-90.0	0.719147	0.025318	0.719592	2.016267	0.0	-0.024733	0.024733	-90.0	0.719147	0.025318	0.719592	2.016267	262094.575361
12.0	1.0	0.0	0.0	0.0	-90.0	0.718317	0.019981	0.718595	1.593373	0.0	0.003528	0.003528	90.0	0.718317	0.019981	0.718595	1.593373	262093.111235
13.0	1.0	0.0	0.0	0.0	-90.0	0.717528	0.015302	0.717691	1.221702	0.0	0.004827	0.004827	90.0	0.717528	0.015302	0.717691	1.221702	262091.672842
14.0	1.0	0.0	0.0	0.0	-90.0	0.716585	0.01123	0.716673	0.897844	0.0	0.009835	0.009835	90.0	0.716634	0.011239	0.716722	0.898495	262090.228794
15.0	1.0	0.0	0.0	0.0	-90.0	0.715452	0.008095	0.715498	0.648263	0.0	-0.000461	0.000461	-90.0	0.715452	0.008095	0.715498	0.648263	262088.819583
16.0	1.0	0.0	0.0	0.0	-90.0	0.714074	0.004356	0.714087	0.349533	0.0	0.000967	0.000967	90.0	0.714074	0.004356	0.714087	0.349533	262087.36145
17.0	1.0	0.0	0.0	0.0	-90.0	0.712618	0.002519	0.712622	0.202555	0.0	0.002089	0.002089	90.0	0.712618	0.002519	0.712622	0.202555	262085.911387
18.0	1.0	0.0	0.0	0.0	-90.0	0.711798	5e-05	0.711798	0.004053	0.0	0.002746	0.002746	90.0	0.711798	5e-05	0.711798	0.004053	262084.486354
19.0	1.0	0.0	0.0	0.0	-90.0	0.711294	-0.002265	0.711297	-0.182474	0.0	0.005124	0.005124	90.0	0.711294	-0.002265	0.711297	-0.182474	262083.047048
20.0	1.0	0.0	0.0	0.0	-90.0	0.710179	-0.004046	0.71019	-0.326404	0.0	0.00459	0.00459	90.0	0.710179	-0.004046	0.71019	-0.326404	262081.603805
21.0	1.0	0.0	0.0	0.0	-90.0	0.708943	-0.005496	0.708964	-0.444208	0.0	0.001711	0.001711	90.0	0.708943	-0.005496	0.708964	-0.444208	262080.157124
22.0	1.0	0.0	0.0	0.0	-90.0	0.708087	-0.007174	0.708123	-0.580505	0.0	0.000109	0.000109	90.0	0.708087	-0.007174	0.708123	-0.580505	262078.720953
23.0	1.0	0.0	0.0	0.0	-90.0	0.707221	-0.008518	0.707272	-0.690021	0.0	0.005639	0.005639	90.0	0.707221	-0.008513	0.707272	-0.689656	262077.288956
24.0	1.0	0.0	0.0	0.0	-90.0	0.706168	-0.009877	0.706237	-0.801293	0.0	-0.009453	0.009453	-90.0	0.706168	-0.009877	0.706237	-0.801293	262075.841232
25.0	1.0	0.0	0.0	0.0	-90.0	0.705285	-0.010925	0.705369	-0.887478	0.0	0.001744	0.001744	90.0	0.705285	-0.010925	0.705369	-0.887478	262074.391684
26.0	1.0	0.0	0.0	0.0	-90.0	0.70444	-0.012116	0.704545	-0.98535	0.0	-0.000403	0.000403	-90.0	0.704418	-0.012123	0.704523	-0.985996	262072.961842
27.0	1.0	0.0	0.0	0.0	-90.0	0.703669	-0.013053	0.70379	-1.062724	0.0	0.002834	0.002834	90.0	0.703669	-0.013053	0.70379	-1.062724	262071.555322
28.0	1.0	0.0	0.0	0.0	-90.0	0.702682	-0.014048	0.702822	-1.145327	0.0	0.002576	0.002576	90.0	0.702682	-0.014048	0.702822	-1.145327	262070.108392
29.0	1.0	0.0	0.0	0.0	-90.0	0.702098	-0.014721	0.702252	-1.201169	0.0	0.002084	0.002084	90.0	0.702098	-0.014721	0.702252	-1.201169	262068.681302
30.0	1.0	0.0	0.0	0.0	-90.0	0.701216	-0.015335	0.701384	-1.252822	0.0	0.002112	0.002112	90.0	0.701216	-0.015335	0.701384	-1.252822	262067.24306
31.0	1.0	0.0	0.0	0.0	-90.0	0.700331	-0.016204	0.700519	-1.325467	0.0	0.002291	0.002291	90.0	0.700331	-0.016204	0.700519	-1.325467	262065.828287
32.0	1.0	0.0	0.0	0.0	-90.0	0.69982	-0.016866	0.700023	-1.380612	0.0	0.002621	0.002621	90.0	0.699852	-0.016939	0.700057	-1.386535	262064.379898
33.0	1.0	0.0	0.0	0.0	-90.0	0.698757	-0.017231	0.698969	-1.41257	0.0	0.002824	0.002824	90.0	0.698757	-0.017231	0.698969	-1.41257	262062.898638
34.0	1.0	0.0	0.0	0.0	-90.0	0.698478	-0.018123	0.698713	-1.486297	0.0	0.000571	0.000571	90.0	0.698478	-0.018123	0.698713	-1.486297	262061.488419
35.0	1.0	0.0	0.0	0.0	-90.0	0.697787	-0.018554	0.698033	-1.523099	0.0	0.000199	0.000199	90.0	0.697787	-0.018554	0.698033	-1.523099	262060.078977
36.0	1.0	0.0	0.0	0.0	-90.0	0.697166	-0.019158	0.697429	-1.574092	0.0	0.001961	0.001961	90.0	0.697359	-0.019536	0.697633	-1.604661	262058.646797
37.0	1.0	0.0	0.0	0.0	-90.0	0.696611	-0.019676	0.696889	-1.617868	0.0	0.00207	0.00207	90.0	0.696611	-0.019676	0.696889	-1.617868	262057.209991
38.0	1.0	0.0	0.0	0.0	-90.0	0.695247	-0.019733	0.695527	-1.625787	0.0	0.002131	0.002131	90.0	0.695247	-0.019733	0.695527	-1.625787	262055.791556
39.0	1.0	0.0	0.0	0.0	-90.0	0.694751	-0.019757	0.695032	-1.628872	0.0	0.002359	0.002359	90.0	0.694751	-0.019757	0.695032	-1.628872	262054.353724
40.0	1.0	0.0	0.0	0.0	-90.0	0.693722	-0.018253	0.693962	-1.507239	0.0	0.00506	0.00506	90.0	0.693722	-0.018253	0.693962	-1.507239	262052.887529
41.0	1.0	0.0	0.0	0.0	-90.0	0.698594	-0.018104	0.698828	-1.484458	0.0	0.003773	0.003773	90.0	0.698594	-0.018104	0.698828	-1.484458	262051.45523
42.0	1.0	0.0	0.0	0.0	-90.0	0.697169	-0.015674	0.697345	-1.287935	0.0	0.001009	0.001009	90.0	0.697169	-0.015674	0.697345	-1.287935	262049.993324
43.0	1.0	0.0	0.0	0.0	-90.0	0.695362	-0.033256	0.696157	-2.738103	0.0	0.001861	0.001861	90.0	0.695362	-0.033256	0.696157	-2.738103	262048.567257
44.0	1.0	0.0	0.0	0.0	-90.0	0.704326	-0.034842	0.705187	-2.831998	0.0	0.002103	0.002103	90.0	0.70291	-0.037754	0.703923	-3.074441	262047.117416
45.0	1.0	0.0	0.0	0.0	-90.0	0.677736	0.000611	0.677736	0.051677	0.0	0.002072	0.002072	90.0	0.680682	0.003729	0.680693	0.313887	262045.677119
46.0	1.0	0.0	0.0	0.0	-90.0	0.684722	0.015938	0.684907	1.3334	0.0	0.002092	0.002092	90.0	0.684722	0.015938	0.684907	1.3334	262044.220894
47.0	1.0	0.0	0.0	0.0	-90.0	0.657536	-0.062651	0.660514	-5.442779	0.0	0.002182	0.002182	90.0	0.657536	-0.062651	0.660514	-5.442779	262042.770947
48.0	1.0	0.0	0.0	0.0	-90.0	0.627637	-0.022711	0.628048	-2.072341	0.0	0.002246	0.002246	90.0	0.627637	-0.022711	0.628048	-2.072341	262041.330282
49.0	1.0	0.0	0.0	0.0	-90.0	0.72693	-0.08467	0.731845	-6.643681	0.0	0.00253	0.00253	90.0	0.725156	-0.085909	0.730227	-6.756294	262039.918914
50.0	1.0	0.0	0.0	0.0	-90.0	0.623826	-0.060487	0.626752	-5.538131	0.0	0.003525	0.003525	90.0	0.623826	-0.060487	0.626752	-5.538131	262038.47936
51.0	1.0	0.0	0.0	0.0	-90.0	0.689543	-0.096342	0.696241	-7.953794	0.0	0.003841	0.003841	90.0	0.689543	-0.096342	0.696241	-7.953794	262037.066527
52.0	1.0	0.0	0.0	0.0	-90.0	0.638447	0.013551	0.638591	1.215895	0.0	0.001447	0.001447	90.0	0.638447	0.013551	0.638591	1.215894	262035.618426
53.0	1.0	0.0	0.0	0.0	-90.0	0.650962	0.010622	0.651049	0.934793	0.0	0.001645	0.001645	90.0	0.650962	0.010622	0.651049	0.934793	262034.208247
54.0	1.0	0.0	0.0	0.0	-90.0	0.713285	-0.043587	0.714615	-3.496851	0.0	0.002025	0.002025	90.0	0.716842	-0.041341	0.718033	-3.300676	262032.781396
