# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.286533	1.091013	1.128012	75.284734	0.0	1.164699	1.164699	90.0	0.286533	1.091013	1.128012	75.284734	358910.47285
2.0	1.0	0.0	0.0	0.0	-90.0	1.030751	-0.446346	1.123242	-23.414055	0.0	1.315884	1.315884	90.0	1.030751	-0.446346	1.123242	-23.414055	358909.034524
3.0	1.0	0.0	0.0	0.0	-90.0	0.894537	0.573259	1.06246	32.653551	0.0	1.216218	1.216218	90.0	0.848576	0.619244	1.050497	36.119928	358907.544629
4.0	1.0	0.0	0.0	0.0	-90.0	0.36667	-0.190173	0.413053	-27.413522	0.0	0.299154	0.299154	90.0	0.36667	-0.190173	0.413053	-27.413522	358906.111099
5.0	1.0	0.0	0.0	0.0	-90.0	0.314515	0.053071	0.318961	9.577779	0.0	0.258209	0.258209	90.0	0.314515	0.053071	0.318961	9.577779	358904.705744
6.0	1.0	0.0	0.0	0.0	-90.0	0.699822	0.066887	0.703011	5.45959	0.0	0.912843	0.912843	90.0	0.699822	0.066887	0.703011	5.45959	358903.255203
7.0	1.0	0.0	0.0	0.0	-90.0	0.591685	-0.074992	0.596419	-7.223325	0.0	0.733862	0.733862	90.0	0.591685	-0.074992	0.596419	-7.223326	358901.803951
8.0	1.0	0.0	0.0	0.0	-90.0	0.601031	0.020611	0.601384	1.964069	0.0	0.752154	0.752154	90.0	0.601031	0.020611	0.601384	1.964069	358900.369375
9.0	1.0	0.0	0.0	0.0	-90.0	0.55746	-0.028257	0.558176	-2.901769	0.0	0.685238	0.685238	90.0	0.55746	-0.028257	0.558176	-2.901769	358898.922353
10.0	1.0	0.0	0.0	0.0	-90.0	0.532324	-0.012357	0.532468	-1.329779	0.0	0.64781	0.64781	90.0	0.532324	-0.012357	0.532468	-1.329779	358897.525749
11.0	1.0	0.0	0.0	0.0	-90.0	0.535729	0.001433	0.535731	0.153207	0.0	0.65676	0.65676	90.0	0.535729	0.001433	0.535731	0.153207	358896.075274
12.0	1.0	0.0	0.0	0.0	-90.0	0.537583	-0.013408	0.53775	-1.428779	0.0	0.667072	0.667072	90.0	0.537583	-0.013408	0.53775	-1.428779	358894.666743
13.0	1.0	0.0	0.0	0.0	-90.0	0.516317	-0.016171	0.516571	-1.793913	0.0	0.633938	0.633938	90.0	0.516317	-0.016171	0.516571	-1.793913	358893.227488
14.0	1.0	0.0	0.0	0.0	-90.0	0.525797	-0.019084	0.526144	-2.078702	0.0	0.654165	0.654165	90.0	0.525555	-0.020694	0.525962	-2.254866	358891.823079
15.0	1.0	0.0	0.0	0.0	-90.0	0.523214	-0.020764	0.523625	-2.272578	0.0	0.655772	0.655772	90.0	0.523803	-0.021588	0.524248	-2.36003	358890.394436
16.0	1.0	0.0	0.0	0.0	-90.0	0.521041	-0.023476	0.52157	-2.579825	0.0	0.653489	0.653489	90.0	0.521041	-0.023476	0.52157	-2.579825	358888.940704
17.0	1.0	0.0	0.0	0.0	-90.0	0.518257	-0.024936	0.518856	-2.754647	0.0	0.65395	0.65395	90.0	0.518257	-0.024936	0.518856	-2.754647	358887.509448
18.0	1.0	0.0	0.0	0.0	-90.0	0.516742	-0.026657	0.517429	-2.953042	0.0	0.654342	0.654342	90.0	0.516742	-0.026657	0.517429	-2.953042	358886.064422
19.0	1.0	0.0	0.0	0.0	-90.0	0.514491	-0.027801	0.515242	-3.093057	0.0	0.653844	0.653844	90.0	0.514491	-0.027801	0.515242	-3.093057	358884.635019
20.0	1.0	0.0	0.0	0.0	-90.0	0.512284	-0.028725	0.513089	-3.209303	0.0	0.653472	0.653472	90.0	0.512284	-0.028725	0.513089	-3.209303	358883.210416
21.0	1.0	0.0	0.0	0.0	-90.0	0.510467	-0.029882	0.511341	-3.35018	0.0	0.6516	0.6516	90.0	0.510467	-0.029882	0.511341	-3.35018	358881.745933
22.0	1.0	0.0	0.0	0.0	-90.0	0.508599	-0.030789	0.50953	-3.464242	0.0	0.652466	0.652466	90.0	0.508599	-0.030789	0.50953	-3.464242	358880.318747
23.0	1.0	0.0	0.0	0.0	-90.0	0.506412	-0.03202	0.507424	-3.617974	0.0	0.652828	0.652828	90.0	0.506412	-0.03202	0.507424	-3.617974	358878.864844
24.0	1.0	0.0	0.0	0.0	-90.0	0.505395	-0.030727	0.506329	-3.479133	0.0	0.650928	0.650928	90.0	0.505395	-0.030727	0.506329	-3.479133	358877.425326
25.0	1.0	0.0	0.0	0.0	-90.0	0.503273	-0.033876	0.504412	-3.850845	0.0	0.650892	0.650892	90.0	0.503273	-0.033876	0.504412	-3.850844	358875.998542
26.0	1.0	0.0	0.0	0.0	-90.0	0.502508	-0.032326	0.503547	-3.68073	0.0	0.653069	0.653069	90.0	0.502508	-0.032326	0.503547	-3.68073	358874.5573
27.0	1.0	0.0	0.0	0.0	-90.0	0.499837	-0.034323	0.501014	-3.928224	0.0	0.651125	0.651125	90.0	0.499837	-0.034323	0.501014	-3.928224	358873.119838
28.0	1.0	0.0	0.0	0.0	-90.0	0.498876	-0.034355	0.500057	-3.93941	0.0	0.651185	0.651185	90.0	0.498876	-0.034355	0.500057	-3.93941	358871.670312
29.0	1.0	0.0	0.0	0.0	-90.0	0.49771	-0.034483	0.498903	-3.963327	0.0	0.650829	0.650829	90.0	0.49771	-0.034483	0.498903	-3.963327	358870.234379
30.0	1.0	0.0	0.0	0.0	-90.0	0.49657	-0.034797	0.497787	-4.008392	0.0	0.650575	0.650575	90.0	0.49657	-0.034797	0.497787	-4.008392	358868.789749
31.0	1.0	0.0	0.0	0.0	-90.0	0.495335	-0.035116	0.496578	-4.055121	0.0	0.65035	0.65035	90.0	0.495335	-0.035116	0.496578	-4.055121	358867.356893
32.0	1.0	0.0	0.0	0.0	-90.0	0.494227	-0.035306	0.495486	-4.086126	0.0	0.650327	0.650327	90.0	0.494227	-0.035306	0.495486	-4.086126	358865.909192
33.0	1.0	0.0	0.0	0.0	-90.0	0.493097	-0.035615	0.494382	-4.131191	0.0	0.651116	0.651116	90.0	0.493097	-0.035615	0.494382	-4.131191	358864.495177
34.0	1.0	0.0	0.0	0.0	-90.0	0.492009	-0.035574	0.493293	-4.135528	0.0	0.650218	0.650218	90.0	0.492009	-0.035574	0.493293	-4.135528	358863.034085
35.0	1.0	0.0	0.0	0.0	-90.0	0.490893	-0.035883	0.492203	-4.180767	0.0	0.648806	0.648806	90.0	0.490893	-0.035883	0.492203	-4.180767	358861.600722
36.0	1.0	0.0	0.0	0.0	-90.0	0.490015	-0.036106	0.491344	-4.214103	0.0	0.64891	0.64891	90.0	0.490015	-0.036106	0.491344	-4.214103	358860.171127
37.0	1.0	0.0	0.0	0.0	-90.0	0.48906	-0.035738	0.490364	-4.179453	0.0	0.648343	0.648343	90.0	0.489292	-0.035577	0.490583	-4.158778	358858.729916
38.0	1.0	0.0	0.0	0.0	-90.0	0.487762	-0.036029	0.489091	-4.224526	0.0	0.648168	0.648168	90.0	0.487762	-0.036029	0.489091	-4.224526	358857.269994
39.0	1.0	0.0	0.0	0.0	-90.0	0.487581	-0.035509	0.488872	-4.165305	0.0	0.648897	0.648897	90.0	0.487581	-0.035509	0.488872	-4.165305	358855.831043
40.0	1.0	0.0	0.0	0.0	-90.0	0.485865	-0.033725	0.487034	-3.970604	0.0	0.64034	0.64034	90.0	0.485865	-0.033725	0.487034	-3.970604	358854.367236
41.0	1.0	0.0	0.0	0.0	-90.0	0.489672	-0.036802	0.491053	-4.298062	0.0	0.648518	0.648518	90.0	0.489672	-0.036802	0.491053	-4.298062	358852.931187
