# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.876279	1.0938	1.401522	51.300638	0.0	1.457133	1.457133	90.0	0.876279	1.0938	1.401522	51.300638	359214.040227
2.0	1.0	0.0	0.0	0.0	-90.0	0.619571	-0.583535	0.851106	-43.284348	0.0	0.997378	0.997378	90.0	0.619571	-0.583535	0.851106	-43.284348	359212.59941
3.0	1.0	0.0	0.0	0.0	-90.0	1.118167	0.051767	1.119365	2.650671	0.0	1.416842	1.416842	90.0	1.118167	0.051767	1.119365	2.650671	359211.143215
4.0	1.0	0.0	0.0	0.0	-90.0	0.233529	-0.054086	0.23971	-13.039968	0.0	0.174651	0.174651	90.0	0.241955	-0.088634	0.257679	-20.118945	359209.68848
5.0	1.0	0.0	0.0	0.0	-90.0	0.395622	0.250178	0.468088	32.307902	0.0	0.478997	0.478997	90.0	0.354208	0.231899	0.423368	33.212591	359208.293026
6.0	1.0	0.0	0.0	0.0	-90.0	0.534456	-0.145638	0.553943	-15.242888	0.0	0.709059	0.709059	90.0	0.534456	-0.145638	0.553943	-15.242888	359206.853019
7.0	1.0	0.0	0.0	0.0	-90.0	0.43554	0.03276	0.436771	4.301492	0.0	0.549171	0.549171	90.0	0.421114	0.009517	0.421222	1.294622	359205.423255
8.0	1.0	0.0	0.0	0.0	-90.0	0.487462	-0.002456	0.487468	-0.28862	0.0	0.653619	0.653619	90.0	0.482075	-0.018927	0.482447	-2.248382	359204.019821
9.0	1.0	0.0	0.0	0.0	-90.0	0.532667	0.048967	0.534913	5.252332	0.0	0.725217	0.725217	90.0	0.532667	0.048967	0.534913	5.252332	359202.587026
10.0	1.0	0.0	0.0	0.0	-90.0	0.500703	0.016292	0.500968	1.863648	0.0	0.682878	0.682878	90.0	0.500703	0.016292	0.500968	1.863648	359201.146139
11.0	1.0	0.0	0.0	0.0	-90.0	0.51054	-0.01572	0.510782	-1.763682	0.0	0.703604	0.703604	90.0	0.51054	-0.01572	0.510782	-1.763682	359199.735251
