# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	68.111737	0.0	-1.587627	1.587627	-90.0	0.600576	1.398959	1.522425	66.76606	11407.574762
2.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-29.610672	0.0	-1.791338	1.791338	-90.0	1.33936	-0.72415	1.522589	-28.398689	11406.118699
3.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-21.542888	0.0	-1.742487	1.742487	-90.0	1.232269	-0.30353	1.269101	-13.837534	11404.705925
4.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	178.299737	0.0	-1.173117	1.173117	-90.0	-0.48712	0.007427	0.487177	179.126474	11403.278353
5.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	160.890496	0.0	-1.261536	1.261536	-90.0	-0.242282	0.141673	0.280663	149.683383	11401.826853
6.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	0.982029	0.0	-1.542703	1.542703	-90.0	0.586473	-0.024948	0.587004	-2.435856	11400.363451
7.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	27.94748	0.0	-1.48402	1.48402	-90.0	0.411692	0.023844	0.412382	3.314643	11398.90564
8.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	125.509862	0.0	-1.407291	1.407291	-90.0	0.179824	0.065878	0.191512	20.120171	11397.452046
9.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	38.047472	0.0	-1.453949	1.453949	-90.0	0.312279	0.004982	0.312318	0.914048	11396.007018
10.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	109.156635	0.0	-1.422912	1.422912	-90.0	0.187254	0.014292	0.187799	4.364501	11394.558131
11.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-26.04563	0.0	-1.430482	1.430482	-90.0	0.229746	-0.036701	0.232659	-9.076132	11393.121876
12.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	67.215638	0.0	-1.434467	1.434467	-90.0	0.241922	-0.029339	0.243694	-6.914657	11391.673616
13.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	10.268294	0.0	-1.428807	1.428807	-90.0	0.217855	-0.037074	0.220987	-9.658058	11390.21323
14.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	170.427278	0.0	-1.428482	1.428482	-90.0	0.217695	-0.034768	0.220454	-9.074123	11388.776431
15.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	87.833851	0.0	-1.426681	1.426681	-90.0	0.215223	-0.036883	0.21836	-9.7243	11387.329406
16.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-19.27945	0.0	-1.428095	1.428095	-90.0	0.213898	-0.039899	0.217587	-10.566206	11385.889793
17.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-18.699367	0.0	-1.429098	1.429098	-90.0	0.209921	-0.038218	0.213372	-10.318263	11384.446196
18.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-99.55128	0.0	-1.428521	1.428521	-90.0	0.208043	-0.038351	0.211548	-10.444628	11382.989327
19.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-169.124532	0.0	-1.428649	1.428649	-90.0	0.20668	-0.038801	0.210291	-10.632644	11381.530148
20.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-28.229891	0.0	-1.428727	1.428727	-90.0	0.205715	-0.039216	0.209419	-10.792946	11380.12081
21.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-123.671903	0.0	-1.427939	1.427939	-90.0	0.203407	-0.039913	0.207286	-11.10165	11378.681462
22.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	132.89896	0.0	-1.427991	1.427991	-90.0	0.202243	-0.040266	0.206213	-11.260282	11377.21393
23.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	175.05464	0.0	-1.429053	1.429053	-90.0	0.200262	-0.040019	0.204221	-11.300687	11375.773976
24.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	106.284871	0.0	-1.432439	1.432439	-90.0	0.200439	-0.0387	0.204141	-10.928049	11374.299456
25.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-94.830873	0.0	-1.426779	1.426779	-90.0	0.197924	-0.041815	0.202293	-11.92925	11372.866818
26.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-21.282362	0.0	-1.428593	1.428593	-90.0	0.197677	-0.039114	0.20151	-11.192323	11371.439357
27.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-168.133175	0.0	-1.42772	1.42772	-90.0	0.194874	-0.040059	0.198949	-11.61616	11370.018869
28.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-12.22888	0.0	-1.427876	1.427876	-90.0	0.193963	-0.040385	0.198123	-11.761513	11368.58428
29.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	103.40931	0.0	-1.427852	1.427852	-90.0	0.193082	-0.040404	0.197264	-11.81901	11367.155073
