# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.104251	-0.011842	0.104922	-6.48059	0.0	-0.088875	0.088875	-90.0	0.095431	-0.014081	0.096464	-8.393747	365944.551438
2.0	1.0	0.0	0.0	0.0	-90.0	0.462272	1.1405	1.230624	67.936129	0.0	1.341669	1.341669	90.0	0.462272	1.1405	1.230624	67.936129	365943.120339
3.0	1.0	0.0	0.0	0.0	-90.0	0.074829	0.318872	0.327535	76.793523	0.0	0.355051	0.355051	90.0	0.053248	0.256255	0.261729	78.261323	365941.657293
4.0	1.0	0.0	0.0	0.0	-90.0	1.12528	-0.388166	1.190348	-19.03188	0.0	1.714569	1.714569	90.0	1.12528	-0.388166	1.190348	-19.03188	365940.231332
5.0	1.0	0.0	0.0	0.0	-90.0	1.040087	-0.174787	1.054671	-9.539444	0.0	1.599119	1.599119	90.0	1.040087	-0.174787	1.054671	-9.539444	365938.777181
6.0	1.0	0.0	0.0	0.0	-90.0	0.469763	0.171615	0.500129	20.068439	0.0	0.916815	0.916815	90.0	0.469763	0.171615	0.500129	20.068439	365937.334911
7.0	1.0	0.0	0.0	0.0	-90.0	0.830097	-0.048179	0.831494	-3.32173	0.0	1.372369	1.372369	90.0	0.848995	-0.011563	0.849074	-0.78032	365935.918123
8.0	1.0	0.0	0.0	0.0	-90.0	0.718634	0.046999	0.720169	3.741837	0.0	1.223216	1.223216	90.0	0.718634	0.046999	0.720169	3.741837	365934.51175
9.0	1.0	0.0	0.0	0.0	-90.0	0.720044	0.044572	0.721422	3.542163	0.0	1.229625	1.229625	90.0	0.720044	0.044572	0.721422	3.542163	365933.040236
10.0	1.0	0.0	0.0	0.0	-90.0	0.676779	-0.046095	0.678347	-3.896361	0.0	1.196599	1.196599	90.0	0.677834	-0.012163	0.677943	-1.028038	365931.600214
11.0	1.0	0.0	0.0	0.0	-90.0	0.618957	-0.068852	0.622774	-6.347456	0.0	1.144842	1.144842	90.0	0.618957	-0.068852	0.622774	-6.347456	365930.1641
12.0	1.0	0.0	0.0	0.0	-90.0	0.626346	-0.062188	0.629426	-5.670135	0.0	1.159227	1.159227	90.0	0.626346	-0.062188	0.629426	-5.670135	365928.765088
13.0	1.0	0.0	0.0	0.0	-90.0	0.613935	-0.068976	0.617798	-6.410323	0.0	1.152672	1.152672	90.0	0.613935	-0.068976	0.617798	-6.410323	365927.344711
14.0	1.0	0.0	0.0	0.0	-90.0	0.615347	-0.066476	0.618927	-6.165805	0.0	1.159224	1.159224	90.0	0.615347	-0.066476	0.618927	-6.165805	365925.896188
