# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-129.464844	0.0	3.665991	3.665991	90.0	2.180406	2.756091	3.514286	51.651683	92391.895841
2.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	109.4376	0.0	3.493172	3.493172	90.0	1.055456	-2.703934	2.902627	-68.677271	92390.476964
3.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	157.258998	0.0	3.687381	3.687381	90.0	2.374792	-0.912185	2.543957	-21.012354	92389.021195
4.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	11.252514	0.0	3.055939	3.055939	90.0	-1.413701	-0.348896	1.456117	-166.136669	92387.577114
5.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	7.572676	0.0	3.130121	3.130121	90.0	-0.987703	-0.164649	1.001332	-170.53588	92386.135812
6.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	127.401186	0.0	3.415083	3.415083	90.0	0.703266	-0.629526	0.943868	-41.8332	92384.695024
7.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	90.529691	0.0	3.34538	3.34538	90.0	0.289971	-0.561856	0.63227	-62.701963	92383.265407
8.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	119.473806	0.0	3.382749	3.382749	90.0	0.516059	-0.263118	0.579265	-27.015261	92381.830279
9.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	5.451311	0.0	3.309095	3.309095	90.0	0.085028	-0.005493	0.085206	-3.696025	92380.392948
10.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	20.231207	0.0	3.326491	3.326491	90.0	0.185442	0.013057	0.185901	4.027569	92378.980684
11.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-164.238785	0.0	3.351053	3.351053	90.0	0.339824	-0.014498	0.340133	-2.443002	92377.542109
12.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	66.781518	0.0	3.345302	3.345302	90.0	0.304989	-0.017017	0.305464	-3.193496	92376.107736
13.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-50.628085	0.0	3.339884	3.339884	90.0	0.270732	-0.005588	0.27079	-1.182343	92374.673126
14.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-107.200144	0.0	3.340756	3.340756	90.0	0.278507	-0.011097	0.278728	-2.281656	92373.234195
15.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	90.896073	0.0	3.339745	3.339745	90.0	0.271418	-0.019123	0.27209	-4.030087	92371.790845
16.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	39.659165	0.0	3.340438	3.340438	90.0	0.276414	-0.015757	0.276862	-3.262622	92370.361781
17.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-55.683323	0.0	3.341109	3.341109	90.0	0.27723	-0.017144	0.277759	-3.538712	92368.925395
18.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-12.984223	0.0	3.341847	3.341847	90.0	0.275462	-0.01529	0.275886	-3.177049	92367.490325
19.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	123.585434	0.0	3.34095	3.34095	90.0	0.275653	-0.015962	0.276115	-3.314161	92365.996194
20.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	80.89409	0.0	3.341505	3.341505	90.0	0.276702	-0.017876	0.277279	-3.696286	92364.547272
21.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-84.207559	0.0	3.341144	3.341144	90.0	0.275983	-0.018717	0.276617	-3.879921	92363.098536
22.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-134.673617	0.0	3.340463	3.340463	90.0	0.274925	-0.020953	0.275722	-4.358349	92361.668051
23.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-85.191939	0.0	3.341342	3.341342	90.0	0.274515	-0.021469	0.275353	-4.471804	92360.210854
24.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-120.825624	0.0	3.339832	3.339832	90.0	0.27471	-0.022964	0.275668	-4.778427	92358.770199
25.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	29.113201	0.0	3.339948	3.339948	90.0	0.274082	-0.023653	0.2751	-4.932394	92357.328184
26.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	137.991575	0.0	3.340377	3.340377	90.0	0.273768	-0.024241	0.274839	-5.060106	92355.889885
27.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-73.773965	0.0	3.340869	3.340869	90.0	0.273816	-0.024887	0.274945	-5.193242	92354.456214
28.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-8.634599	0.0	3.339738	3.339738	90.0	0.273193	-0.026226	0.274449	-5.483458	92353.000051
29.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-32.961958	0.0	3.340576	3.340576	90.0	0.273105	-0.026747	0.274412	-5.593574	92351.551594
30.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	41.269887	0.0	3.340038	3.340038	90.0	0.272706	-0.02784	0.274124	-5.829016	92350.112495
31.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-24.802064	0.0	3.340117	3.340117	90.0	0.272322	-0.028725	0.273833	-6.021433	92348.695384
32.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	71.419254	0.0	3.340459	3.340459	90.0	0.27212	-0.029437	0.273708	-6.174151	92347.256087
33.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-133.767099	0.0	3.3403	3.3403	90.0	0.271674	-0.030228	0.273351	-6.348921	92345.838147
34.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-33.401454	0.0	3.340538	3.340538	90.0	0.271411	-0.030953	0.273171	-6.506244	92344.392977
35.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	128.448593	0.0	3.340409	3.340409	90.0	0.271	-0.031836	0.272863	-6.700181	92342.953212
36.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	87.758292	0.0	3.340036	3.340036	90.0	0.27041	-0.033009	0.272417	-6.959606	92341.523289
37.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-50.527446	0.0	3.340074	3.340074	90.0	0.270146	-0.033872	0.272261	-7.146674	92340.06067
38.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	85.052454	0.0	3.33988	3.33988	90.0	0.269477	-0.034512	0.271678	-7.298104	92338.619046
39.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	107.293648	0.0	3.340426	3.340426	90.0	0.269301	-0.034949	0.27156	-7.39427	92337.193032
40.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	142.787593	0.0	3.340322	3.340322	90.0	0.268725	-0.036485	0.27119	-7.731735	92335.743804
41.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-93.734438	0.0	3.340643	3.340643	90.0	0.270001	-0.035945	0.272383	-7.583176	92334.27637
42.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	116.75287	0.0	3.339807	3.339807	90.0	0.26841	-0.036276	0.270851	-7.697047	92332.802752
43.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-146.68946	0.0	3.339954	3.339954	90.0	0.270681	-0.038853	0.273456	-8.168338	92331.372388
44.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	105.063307	0.0	3.33924	3.33924	90.0	0.269647	-0.035977	0.272036	-7.599763	92329.946865
45.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	60.019443	0.0	3.341286	3.341286	90.0	0.264963	-0.045214	0.268793	-9.683884	92328.49235
46.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-5.376466	0.0	3.341088	3.341088	90.0	0.263377	-0.049404	0.267971	-10.624077	92327.047371
47.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	71.369865	0.0	3.340132	3.340132	90.0	0.271526	-0.030176	0.273198	-6.341488	92325.598118
48.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-116.11875	0.0	3.33982	3.33982	90.0	0.277411	-0.032446	0.279302	-6.671029	92324.161923
49.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-103.712946	0.0	3.340887	3.340887	90.0	0.247862	-0.043932	0.251725	-10.050963	92322.761202
50.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	123.636407	0.0	3.340373	3.340373	90.0	0.256788	-0.027061	0.25821	-6.015747	92321.34704
51.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-171.513237	0.0	3.341481	3.341481	90.0	0.247926	-0.047955	0.252521	-10.947337	92319.932271
52.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-92.660518	0.0	3.340657	3.340657	90.0	0.264348	-0.029153	0.265951	-6.293357	92318.493448
53.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-160.354064	0.0	3.339497	3.339497	90.0	0.254326	-0.03652	0.256935	-8.171629	92317.053503
54.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-48.601242	0.0	3.340313	3.340313	90.0	0.271488	-0.050247	0.276099	-10.485547	92315.608801
55.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	58.055793	0.0	3.340093	3.340093	90.0	0.264356	-0.040626	0.26746	-8.736841	92314.108157
56.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	138.909361	0.0	3.340767	3.340767	90.0	0.258731	-0.050989	0.263708	-11.148705	92312.66382
57.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-93.76796	0.0	3.340928	3.340928	90.0	0.258931	-0.046906	0.263146	-10.267961	92311.228364
58.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	146.622394	0.0	3.341435	3.341435	90.0	0.260488	-0.049788	0.265203	-10.820741	92309.796849
59.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	165.970394	0.0	3.34044	3.34044	90.0	0.259757	-0.04874	0.26429	-10.627182	92308.364392
60.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	5.021867	0.0	3.341673	3.341673	90.0	0.26043	-0.048981	0.264996	-10.651545	92306.927348
61.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-138.695244	0.0	3.340701	3.340701	90.0	0.259758	-0.05099	0.264715	-11.10581	92305.50061
62.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	142.102135	0.0	3.34094	3.34094	90.0	0.259298	-0.051703	0.264403	-11.276742	92304.062709
63.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-137.871687	0.0	3.341005	3.341005	90.0	0.25863	-0.051904	0.263787	-11.347937	92302.626322
64.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-49.410058	0.0	3.341029	3.341029	90.0	0.25801	-0.052567	0.26331	-11.515854	92301.153719
65.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-124.593736	0.0	3.341518	3.341518	90.0	0.257864	-0.052964	0.263247	-11.606752	92299.729075
66.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	39.007858	0.0	3.342183	3.342183	90.0	0.257923	-0.052894	0.263291	-11.589392	92298.309569
67.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-160.426858	0.0	3.343039	3.343039	90.0	0.258192	-0.052704	0.263516	-11.537063	92296.879391
68.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-111.570028	0.0	3.343361	3.343361	90.0	0.2581	-0.053009	0.263488	-11.606178	92295.424732
69.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-172.859071	0.0	3.343913	3.343913	90.0	0.257873	-0.053317	0.263327	-11.681661	92293.966988
70.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-170.482308	0.0	3.343846	3.343846	90.0	0.257485	-0.053718	0.263029	-11.784366	92292.546496
71.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-140.14071	0.0	3.343154	3.343154	90.0	0.256264	-0.055013	0.262102	-12.116076	92291.124377
72.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-100.78155	0.0	3.34222	3.34222	90.0	0.254729	-0.056568	0.260935	-12.520624	92289.680866
73.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-116.127526	0.0	3.342047	3.342047	90.0	0.254143	-0.057246	0.26051	-12.694018	92288.216467
74.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	176.042752	0.0	3.342221	3.342221	90.0	0.253718	-0.057702	0.260197	-12.812591	92286.782512
75.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	123.276762	0.0	3.343608	3.343608	90.0	0.254328	-0.057098	0.260659	-12.653348	92285.33759
76.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-126.717338	0.0	3.342955	3.342955	90.0	0.253283	-0.058127	0.259868	-12.92528	92283.913395
77.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	175.368764	0.0	3.342309	3.342309	90.0	0.252137	-0.059203	0.258995	-13.213941	92282.474956
78.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	33.817522	0.0	3.342546	3.342546	90.0	0.251796	-0.059543	0.25874	-13.304446	92281.033747
79.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-44.501251	0.0	3.342603	3.342603	90.0	0.251249	-0.06007	0.25833	-13.446212	92279.586801
80.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-134.728719	0.0	3.343036	3.343036	90.0	0.251254	-0.060237	0.258374	-13.481951	92278.138799
81.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-145.088185	0.0	3.341864	3.341864	90.0	0.249392	-0.06172	0.256916	-13.900445	92276.674702
82.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-92.01822	0.0	3.342603	3.342603	90.0	0.249697	-0.061634	0.257191	-13.865548	92275.231639
83.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-89.156647	0.0	3.342563	3.342563	90.0	0.249166	-0.062071	0.256781	-13.988537	92273.799606
84.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	2.46502	0.0	3.343808	3.343808	90.0	0.250004	-0.061515	0.257461	-13.823445	92272.344157
85.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	111.360537	0.0	3.343869	3.343869	90.0	0.249227	-0.062178	0.256867	-14.008377	92270.886924
86.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-136.821476	0.0	3.342937	3.342937	90.0	0.247688	-0.063431	0.255681	-14.364357	92269.445227
87.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	141.727921	0.0	3.342615	3.342615	90.0	0.246765	-0.064094	0.254953	-14.560192	92267.98242
88.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-88.867996	0.0	3.342872	3.342872	90.0	0.246388	-0.064465	0.254682	-14.662169	92266.530763
89.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-44.28377	0.0	3.342817	3.342817	90.0	0.245546	-0.065106	0.254031	-14.850143	92265.078497
