# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	1.791215	0.382614	1.831624	12.057521	0.0	1.897619	1.897619	90.0	1.791215	0.382614	1.831624	12.057521	329788.771546
2.0	1.0	0.0	0.0	0.0	-90.0	0.803631	0.450704	0.921389	29.285198	0.0	-0.753076	0.753076	-90.0	0.741905	0.437366	0.861227	30.520117	329787.350488
3.0	1.0	0.0	0.0	0.0	-90.0	0.759819	-0.080472	0.764068	-6.045597	0.0	0.36652	0.36652	90.0	0.759819	-0.080472	0.764068	-6.045597	329785.943812
4.0	1.0	0.0	0.0	0.0	-90.0	1.021126	-0.128857	1.029224	-7.192204	0.0	-1.015071	1.015071	-90.0	1.0461	-0.139757	1.055395	-7.609558	329784.436663
5.0	1.0	0.0	0.0	0.0	-90.0	1.036178	-0.071573	1.038647	-3.951374	0.0	-0.725905	0.725905	-90.0	1.036178	-0.071573	1.038647	-3.951374	329782.988368
6.0	1.0	0.0	0.0	0.0	-90.0	1.010209	-0.056287	1.011776	-3.189104	0.0	0.324916	0.324916	90.0	1.005431	-0.056714	1.007029	-3.228513	329781.559209
7.0	1.0	0.0	0.0	0.0	-90.0	1.016771	-0.060311	1.018559	-3.39458	0.0	-0.204229	0.204229	-90.0	1.016771	-0.060311	1.018559	-3.39458	329780.12056
8.0	1.0	0.0	0.0	0.0	-90.0	1.004248	-0.075024	1.007047	-4.27244	0.0	0.215697	0.215697	90.0	1.004248	-0.075024	1.007047	-4.27244	329778.696391
9.0	1.0	0.0	0.0	0.0	-90.0	1.004867	-0.084326	1.008399	-4.796871	0.0	-0.124662	0.124662	-90.0	1.00444	-0.08384	1.007933	-4.771393	329777.265918
10.0	1.0	0.0	0.0	0.0	-90.0	0.999995	-0.093071	1.004316	-5.317289	0.0	-0.05876	0.05876	-90.0	0.999995	-0.093071	1.004316	-5.317289	329775.837233
11.0	1.0	0.0	0.0	0.0	-90.0	0.999288	-0.09951	1.00423	-5.686809	0.0	0.080166	0.080166	90.0	0.99838	-0.099713	1.003347	-5.703484	329774.414673
12.0	1.0	0.0	0.0	0.0	-90.0	0.98993	-0.114622	0.996544	-6.60475	0.0	0.019706	0.019706	90.0	0.98993	-0.114622	0.996544	-6.60475	329772.981235
13.0	1.0	0.0	0.0	0.0	-90.0	0.982173	-0.124889	0.990082	-7.246601	0.0	0.00205	0.00205	90.0	0.982173	-0.124889	0.990082	-7.246601	329771.51575
14.0	1.0	0.0	0.0	0.0	-90.0	0.982509	-0.128124	0.990828	-7.42972	0.0	0.001326	0.001326	90.0	0.982509	-0.128124	0.990828	-7.42972	329770.075413
15.0	1.0	0.0	0.0	0.0	-90.0	0.98385	-0.129788	0.992374	-7.514963	0.0	0.005061	0.005061	90.0	0.98385	-0.129788	0.992374	-7.514963	329768.644726
16.0	1.0	0.0	0.0	0.0	-90.0	0.973434	-0.142046	0.983744	-8.302161	0.0	0.006966	0.006966	90.0	0.973434	-0.142046	0.983744	-8.302161	329767.238826
17.0	1.0	0.0	0.0	0.0	-90.0	0.976088	-0.143855	0.986632	-8.383863	0.0	0.002255	0.002255	90.0	0.976088	-0.143855	0.986632	-8.383863	329765.799117
18.0	1.0	0.0	0.0	0.0	-90.0	0.970223	-0.151241	0.98194	-8.860104	0.0	0.006718	0.006718	90.0	0.970223	-0.151241	0.98194	-8.860104	329764.377709
19.0	1.0	0.0	0.0	0.0	-90.0	0.96672	-0.15741	0.979452	-9.248256	0.0	0.00565	0.00565	90.0	0.966977	-0.157309	0.979689	-9.240014	329762.923008
20.0	1.0	0.0	0.0	0.0	-90.0	0.97021	-0.156723	0.982787	-9.176015	0.0	0.004766	0.004766	90.0	0.97021	-0.156723	0.982787	-9.176015	329761.490183
21.0	1.0	0.0	0.0	0.0	-90.0	0.958646	-0.167858	0.973231	-9.931765	0.0	0.008287	0.008287	90.0	0.958646	-0.167858	0.973231	-9.931765	329760.086476
22.0	1.0	0.0	0.0	0.0	-90.0	0.93953	-0.183885	0.957356	-11.073935	0.0	0.007157	0.007157	90.0	0.93953	-0.183885	0.957356	-11.073935	329758.642263
23.0	1.0	0.0	0.0	0.0	-90.0	0.951804	-0.176886	0.968101	-10.527903	0.0	0.005183	0.005183	90.0	0.951804	-0.176886	0.968101	-10.527903	329757.23946
24.0	1.0	0.0	0.0	0.0	-90.0	0.948366	-0.180869	0.965459	-10.797602	0.0	0.004667	0.004667	90.0	0.948366	-0.180869	0.965459	-10.797602	329755.787385
25.0	1.0	0.0	0.0	0.0	-90.0	0.940366	-0.189888	0.959346	-11.416223	0.0	0.010491	0.010491	90.0	0.940319	-0.189841	0.959291	-11.413988	329754.356351
26.0	1.0	0.0	0.0	0.0	-90.0	0.930654	-0.196814	0.951237	-11.940963	0.0	0.00964	0.00964	90.0	0.930654	-0.196814	0.951237	-11.940963	329752.882106
27.0	1.0	0.0	0.0	0.0	-90.0	0.927211	-0.201455	0.948844	-12.258124	0.0	0.010701	0.010701	90.0	0.927211	-0.201455	0.948844	-12.258124	329751.442248
28.0	1.0	0.0	0.0	0.0	-90.0	0.908483	-0.212831	0.93308	-13.184951	0.0	0.010798	0.010798	90.0	0.908483	-0.212831	0.93308	-13.184951	329749.946103
29.0	1.0	0.0	0.0	0.0	-90.0	0.905465	-0.215643	0.930789	-13.395873	0.0	0.011808	0.011808	90.0	0.905465	-0.215643	0.930789	-13.395873	329748.503478
30.0	1.0	0.0	0.0	0.0	-90.0	0.908406	-0.215723	0.933669	-13.358851	0.0	0.012475	0.012475	90.0	0.908406	-0.215723	0.933669	-13.358851	329747.08013
31.0	1.0	0.0	0.0	0.0	-90.0	0.91018	-0.215302	0.935298	-13.308629	0.0	0.007937	0.007937	90.0	0.910197	-0.215292	0.935313	-13.307758	329745.644106
32.0	1.0	0.0	0.0	0.0	-90.0	0.90657	-0.218109	0.932437	-13.527511	0.0	0.00847	0.00847	90.0	0.90657	-0.218109	0.932437	-13.527511	329744.203664
33.0	1.0	0.0	0.0	0.0	-90.0	0.894959	-0.225325	0.922889	-14.131714	0.0	0.008828	0.008828	90.0	0.894959	-0.225325	0.922889	-14.131714	329742.771921
34.0	1.0	0.0	0.0	0.0	-90.0	0.888427	-0.228532	0.917349	-14.425582	0.0	0.007368	0.007368	90.0	0.888427	-0.228532	0.917349	-14.425582	329741.334687
35.0	1.0	0.0	0.0	0.0	-90.0	0.882555	-0.233046	0.912805	-14.791782	0.0	0.009692	0.009692	90.0	0.882555	-0.233046	0.912805	-14.791782	329739.844361
36.0	1.0	0.0	0.0	0.0	-90.0	0.896289	-0.227749	0.924772	-14.257272	0.0	0.005228	0.005228	90.0	0.896289	-0.227749	0.924772	-14.257272	329738.411547
37.0	1.0	0.0	0.0	0.0	-90.0	0.861383	-0.242588	0.894891	-15.728591	0.0	0.008278	0.008278	90.0	0.861383	-0.242588	0.894891	-15.728591	329736.969939
