# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.450627	0.630767	0.775198	54.457565	0.0	-0.797992	0.797992	-90.0	0.450627	0.630767	0.775198	54.457565	341133.220511
2.0	1.0	0.0	0.0	0.0	-90.0	0.539719	-0.202897	0.576597	-20.602823	0.0	-0.693213	0.693213	-90.0	0.601069	-0.288357	0.666659	-25.628888	341131.791621
3.0	1.0	0.0	0.0	0.0	-90.0	0.762984	-0.140673	0.775844	-10.446461	0.0	-0.810496	0.810496	-90.0	0.762984	-0.140673	0.775844	-10.446461	341130.38349
4.0	1.0	0.0	0.0	0.0	-90.0	0.7603	0.054301	0.762236	4.085184	0.0	0.700768	0.700768	90.0	0.7603	0.054301	0.762236	4.085184	341128.918522
5.0	1.0	0.0	0.0	0.0	-90.0	0.726233	0.028891	0.726808	2.278105	0.0	0.518435	0.518435	90.0	0.726233	0.028891	0.726808	2.278105	341127.460407
6.0	1.0	0.0	0.0	0.0	-90.0	0.715485	-0.002555	0.715489	-0.204577	0.0	-0.331986	0.331986	-90.0	0.715485	-0.002555	0.715489	-0.204577	341126.018559
7.0	1.0	0.0	0.0	0.0	-90.0	0.703226	-0.011964	0.703328	-0.974667	0.0	-0.235797	0.235797	-90.0	0.703226	-0.011964	0.703328	-0.974667	341124.571311
8.0	1.0	0.0	0.0	0.0	-90.0	0.68861	-0.01361	0.688745	-1.132291	0.0	0.046918	0.046918	90.0	0.68861	-0.01361	0.688745	-1.132291	341123.109573
9.0	1.0	0.0	0.0	0.0	-90.0	0.682738	-0.025292	0.683206	-2.121552	0.0	-0.081096	0.081096	-90.0	0.682738	-0.025292	0.683206	-2.121552	341121.683042
10.0	1.0	0.0	0.0	0.0	-90.0	0.673727	-0.029232	0.674361	-2.48442	0.0	0.000619	0.000619	90.0	0.673727	-0.029232	0.674361	-2.48442	341120.211291
11.0	1.0	0.0	0.0	0.0	-90.0	0.667205	-0.036055	0.668178	-3.093207	0.0	-0.022562	0.022562	-90.0	0.667205	-0.036055	0.668178	-3.093207	341118.766875
12.0	1.0	0.0	0.0	0.0	-90.0	0.660404	-0.039312	0.661573	-3.406648	0.0	-0.005151	0.005151	-90.0	0.660404	-0.039312	0.661573	-3.406648	341117.31633
13.0	1.0	0.0	0.0	0.0	-90.0	0.654085	-0.04257	0.655469	-3.723788	0.0	0.001516	0.001516	90.0	0.653998	-0.042448	0.655375	-3.713621	341115.889555
14.0	1.0	0.0	0.0	0.0	-90.0	0.647726	-0.045975	0.649355	-4.059959	0.0	-0.000629	0.000629	-90.0	0.647726	-0.045975	0.649355	-4.059959	341114.44977
15.0	1.0	0.0	0.0	0.0	-90.0	0.642413	-0.047271	0.64415	-4.208403	0.0	0.002827	0.002827	90.0	0.642413	-0.047271	0.64415	-4.208403	341113.003798
16.0	1.0	0.0	0.0	0.0	-90.0	0.636569	-0.050298	0.638553	-4.517784	0.0	-0.000432	0.000432	-90.0	0.636569	-0.050298	0.638553	-4.517784	341111.572236
17.0	1.0	0.0	0.0	0.0	-90.0	0.631697	-0.049518	0.633635	-4.48216	0.0	0.001231	0.001231	90.0	0.631697	-0.049518	0.633635	-4.48216	341110.139758
18.0	1.0	0.0	0.0	0.0	-90.0	0.628393	-0.052503	0.630582	-4.776004	0.0	0.001217	0.001217	90.0	0.628393	-0.052503	0.630582	-4.776004	341108.689541
19.0	1.0	0.0	0.0	0.0	-90.0	0.625034	-0.053167	0.627291	-4.861995	0.0	0.001289	0.001289	90.0	0.625034	-0.053167	0.627291	-4.861995	341107.211053
20.0	1.0	0.0	0.0	0.0	-90.0	0.621328	-0.053903	0.623661	-4.958286	0.0	0.001136	0.001136	90.0	0.621328	-0.053903	0.623661	-4.958286	341105.777383
21.0	1.0	0.0	0.0	0.0	-90.0	0.618161	-0.054602	0.620568	-5.047832	0.0	0.000503	0.000503	90.0	0.618161	-0.054602	0.620568	-5.047832	341104.378478
22.0	1.0	0.0	0.0	0.0	-90.0	0.615407	-0.054998	0.617859	-5.10687	0.0	0.001089	0.001089	90.0	0.615407	-0.054998	0.617859	-5.10687	341102.935336
23.0	1.0	0.0	0.0	0.0	-90.0	0.612417	-0.055846	0.614958	-5.210378	0.0	0.002223	0.002223	90.0	0.612417	-0.055846	0.614958	-5.210378	341101.490955
24.0	1.0	0.0	0.0	0.0	-90.0	0.608327	-0.05638	0.610935	-5.2951	0.0	0.002644	0.002644	90.0	0.608327	-0.05638	0.610935	-5.2951	341100.0268
25.0	1.0	0.0	0.0	0.0	-90.0	0.60916	-0.056003	0.611729	-5.252716	0.0	-1.1e-05	1.1e-05	-90.0	0.60916	-0.056003	0.611729	-5.252716	341098.581428
26.0	1.0	0.0	0.0	0.0	-90.0	0.603279	-0.056256	0.605896	-5.327436	0.0	0.002286	0.002286	90.0	0.603279	-0.056256	0.605896	-5.327436	341097.140063
