# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-148.320204	0.0	-3.141156	3.141156	-90.0	-2.413721	-1.834499	3.031738	-142.764088	1228542.030151
2.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	81.872356	0.0	-3.45524	3.45524	-90.0	0.503375	2.909041	2.952271	80.18286	1228540.621884
3.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	99.503025	0.0	-3.369592	3.369592	-90.0	-0.519294	2.270672	2.329295	102.881786	1228539.211499
4.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-95.828874	0.0	-3.401489	3.401489	-90.0	-0.03573	-1.750342	1.750707	-91.169417	1228537.778736
5.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-89.648479	0.0	-3.420157	3.420157	-90.0	0.151469	-1.312704	1.321414	-83.417922	1228536.348044
6.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	54.791861	0.0	-3.446816	3.446816	-90.0	0.567159	0.762005	0.949906	53.339782	1228534.889643
7.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	163.575713	0.0	-3.336488	3.336488	-90.0	-0.552037	0.215318	0.592542	158.692074	1228533.427514
8.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-128.554046	0.0	-3.395324	3.395324	-90.0	-0.0016	-0.298708	0.298712	-90.306845	1228531.951116
9.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-118.456256	0.0	-3.413131	3.413131	-90.0	0.132244	-0.140453	0.192913	-46.724335	1228530.485693
10.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	82.762908	0.0	-3.415836	3.415836	-90.0	0.183573	0.130895	0.225461	35.490554	1228529.008348
11.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-113.830792	0.0	-3.417449	3.417449	-90.0	0.156704	-0.061773	0.16844	-21.514587	1228527.557846
12.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-65.77951	0.0	-3.424217	3.424217	-90.0	0.220192	-0.058042	0.227713	-14.767089	1228526.116582
13.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-128.545722	0.0	-3.4198	3.4198	-90.0	0.167768	-0.00019	0.167768	-0.064904	1228524.683083
14.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-52.966682	0.0	-3.419337	3.419337	-90.0	0.173769	-0.014889	0.174406	-4.897275	1228523.241212
15.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	134.888677	0.0	-3.421182	3.421182	-90.0	0.163112	-0.018932	0.164207	-6.620563	1228521.803475
16.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-65.962149	0.0	-3.415709	3.415709	-90.0	0.165349	-0.019085	0.166446	-6.58422	1228520.367982
17.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	16.45057	0.0	-3.417029	3.417029	-90.0	0.165997	-0.019362	0.167122	-6.653083	1228518.903554
18.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-100.346642	0.0	-3.419792	3.419792	-90.0	0.16381	-0.021556	0.165222	-7.49646	1228517.470094
19.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-36.02682	0.0	-3.417143	3.417143	-90.0	0.16347	-0.020921	0.164804	-7.293092	1228516.047347
20.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	130.699697	0.0	-3.415414	3.415414	-90.0	0.163896	-0.02173	0.165331	-7.552417	1228514.5975
21.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-30.138139	0.0	-3.41448	3.41448	-90.0	0.163807	-0.024826	0.165677	-8.617908	1228513.127291
22.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	145.279602	0.0	-3.416181	3.416181	-90.0	0.162489	-0.025462	0.164472	-8.905656	1228511.657748
23.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-79.147648	0.0	-3.414538	3.414538	-90.0	0.161592	-0.024302	0.163409	-8.552709	1228510.22227
24.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	69.673066	0.0	-3.41777	3.41777	-90.0	0.163149	-0.02713	0.16539	-9.441442	1228508.769502
25.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-10.661056	0.0	-3.417836	3.417836	-90.0	0.159757	-0.026844	0.161996	-9.538242	1228507.347452
26.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-6.653565	0.0	-3.417134	3.417134	-90.0	0.161713	-0.027793	0.164084	-9.751936	1228505.891507
27.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	146.463796	0.0	-3.417952	3.417952	-90.0	0.159586	-0.027703	0.161973	-9.84809	1228504.438364
28.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-22.56856	0.0	-3.420699	3.420699	-90.0	0.159503	-0.029018	0.162121	-10.310868	1228503.018656
29.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-82.298385	0.0	-3.419473	3.419473	-90.0	0.158899	-0.029886	0.161685	-10.651737	1228501.557633
30.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-177.932094	0.0	-3.418265	3.418265	-90.0	0.158023	-0.03076	0.160989	-11.015132	1228500.104158
31.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	103.661903	0.0	-3.418698	3.418698	-90.0	0.157866	-0.031399	0.160958	-11.249041	1228498.64718
32.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-80.507656	0.0	-3.41671	3.41671	-90.0	0.15648	-0.03239	0.159797	-11.694621	1228497.160083
33.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	107.086026	0.0	-3.417695	3.417695	-90.0	0.155891	-0.033012	0.159348	-11.95653	1228495.723592
34.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	34.02272	0.0	-3.416712	3.416712	-90.0	0.155063	-0.033771	0.158697	-12.286402	1228494.272127
35.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-127.472076	0.0	-3.417158	3.417158	-90.0	0.154477	-0.033975	0.158169	-12.404	1228492.830937
36.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-132.859676	0.0	-3.417258	3.417258	-90.0	0.153829	-0.034635	0.15768	-12.688643	1228491.382358
37.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-17.811773	0.0	-3.41764	3.41764	-90.0	0.152884	-0.035338	0.156915	-13.014823	1228489.936507
38.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-135.329872	0.0	-3.419842	3.419842	-90.0	0.153163	-0.035348	0.157189	-12.995717	1228488.507377
39.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	61.583361	0.0	-3.419332	3.419332	-90.0	0.15202	-0.036745	0.156398	-13.588475	1228487.053602
