# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.320528	0.233115	0.396334	36.027787	0.0	0.411576	0.411576	90.0	0.314754	0.241933	0.396991	37.547367	328166.305289
2.0	1.0	0.0	0.0	0.0	-90.0	0.126079	0.184488	0.223454	55.651359	0.0	-0.185996	0.185996	-90.0	0.126079	0.184488	0.223454	55.651359	328164.864612
3.0	1.0	0.0	0.0	0.0	-90.0	0.290429	0.022679	0.291314	4.465008	0.0	0.288193	0.288193	90.0	0.290429	0.022679	0.291314	4.465008	328163.40701
4.0	1.0	0.0	0.0	0.0	-90.0	0.314932	0.047659	0.318518	8.605282	0.0	-0.280037	0.280037	-90.0	0.314932	0.047659	0.318518	8.605282	328161.978879
5.0	1.0	0.0	0.0	0.0	-90.0	0.339163	0.070057	0.346322	11.670746	0.0	-0.208299	0.208299	-90.0	0.339163	0.070057	0.346322	11.670746	328160.524039
6.0	1.0	0.0	0.0	0.0	-90.0	0.337144	0.051155	0.341003	8.627682	0.0	0.170974	0.170974	90.0	0.337144	0.051155	0.341003	8.627682	328159.053421
7.0	1.0	0.0	0.0	0.0	-90.0	0.336538	0.044894	0.339519	7.59839	0.0	0.09634	0.09634	90.0	0.336538	0.044894	0.339519	7.59839	328157.619831
8.0	1.0	0.0	0.0	0.0	-90.0	0.337866	0.037369	0.339927	6.311475	0.0	-0.058707	0.058707	-90.0	0.337866	0.037369	0.339927	6.311475	328156.118267
9.0	1.0	0.0	0.0	0.0	-90.0	0.33884	0.031403	0.340292	5.295008	0.0	0.013538	0.013538	90.0	0.33884	0.031403	0.340292	5.295008	328154.680813
10.0	1.0	0.0	0.0	0.0	-90.0	0.338938	0.026164	0.339947	4.414167	0.0	-0.019334	0.019334	-90.0	0.338922	0.02612	0.339927	4.406973	328153.233391
11.0	1.0	0.0	0.0	0.0	-90.0	0.339329	0.022271	0.340059	3.755125	0.0	0.011802	0.011802	90.0	0.339329	0.022271	0.340059	3.755125	328151.807538
12.0	1.0	0.0	0.0	0.0	-90.0	0.339358	0.018901	0.339884	3.187921	0.0	0.000463	0.000463	90.0	0.339358	0.018901	0.339884	3.187921	328150.38085
13.0	1.0	0.0	0.0	0.0	-90.0	0.33909	0.015984	0.339466	2.698883	0.0	0.001612	0.001612	90.0	0.33909	0.015984	0.339466	2.698883	328148.915305
14.0	1.0	0.0	0.0	0.0	-90.0	0.338703	0.013508	0.338972	2.283807	0.0	0.003349	0.003349	90.0	0.338703	0.013508	0.338972	2.283807	328147.464623
15.0	1.0	0.0	0.0	0.0	-90.0	0.338229	0.011261	0.338416	1.906896	0.0	0.000925	0.000925	90.0	0.338229	0.011261	0.338416	1.906896	328145.958704
