# Oscilator_frequency (Hz)	DemodAll_A (-)	Demod_1_X_A (A)	Demod_1_Y_A (A)	Demod_1__R_A (A)	Demod_1__Theta_A (deg)	Demod_2_X_A (A)	Demod_2_Y_A (A)	Demod_2__R_A (A)	Demod_2__Theta_A (deg)	Demod_3_X_A (V)	Demod_3_Y_A (V)	Demod_3__R_A (V)	Demod_3__Theta_A (deg)	Demod_4_X_A (V)	Demod_4_Y_A (V)	Demod_4__R_A (V)	Demod_4__Theta_A (deg)	Timer_GET (s)
1.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-138.136849	0.0	-1.128523	1.128523	-90.0	-0.786046	-0.738223	1.078351	-136.797008	1227621.732312
2.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	84.836245	0.0	-1.378351	1.378351	-90.0	0.129257	1.165429	1.172575	83.671204	1227620.324275
3.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	109.715603	0.0	-1.256085	1.256085	-90.0	-0.302344	0.813703	0.868058	110.383327	1227618.898113
4.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-80.28945	0.0	-1.496152	1.496152	-90.0	0.637906	-0.625601	0.893477	-44.442059	1227617.475843
5.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-95.373631	0.0	-1.385719	1.385719	-90.0	0.209918	-0.514096	0.555302	-67.78861	1227616.04495
6.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	40.783204	0.0	-1.427979	1.427979	-90.0	0.413757	0.228725	0.472768	28.933813	1227614.608272
7.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-18.704168	0.0	-1.415994	1.415994	-90.0	0.354984	-0.059233	0.359892	-9.473097	1227613.178087
8.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	154.081269	0.0	-1.345044	1.345044	-90.0	0.064724	0.072201	0.096965	48.125671	1227611.714625
9.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	36.870094	0.0	-1.387075	1.387075	-90.0	0.224391	0.049109	0.229702	12.344906	1227610.279282
10.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-33.903096	0.0	-1.378679	1.378679	-90.0	0.183684	-0.046782	0.189548	-14.288572	1227608.768168
11.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	162.42428	0.0	-1.372909	1.372909	-90.0	0.16572	0.011797	0.166139	4.071807	1227607.338661
12.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-89.82548	0.0	-1.371252	1.371252	-90.0	0.156213	-0.021624	0.157703	-7.881264	1227605.875554
13.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-137.183638	0.0	-1.373884	1.373884	-90.0	0.167094	-0.00228	0.16711	-0.781856	1227604.43598
14.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-83.661534	0.0	-1.374175	1.374175	-90.0	0.169866	-0.014046	0.170446	-4.726865	1227602.981393
15.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	77.891738	0.0	-1.372266	1.372266	-90.0	0.167769	-0.016038	0.168534	-5.46052	1227601.539604
16.0	1.0	0.0	0.0	0.0	-90.0	0.0	0.0	0.0	-42.422661	0.0	-1.372561	1.372561	-90.0	0.167924	-0.016956	0.168778	-5.765958	1227600.112185
